faction_id,faction_name,start_date,finish_date,member_mk_ids,knesset
397,הליכוד,1977-07-05,1979-05-15,"[509, 3, 637, 526, 656, 274, 275, 533, 278, 408, 283, 155, 670, 159, 164, 166, 678, 173, 175, 690, 692, 437, 569, 444, 317, 446, 450, 451, 582, 72, 461, 592, 598, 471, 348, 485, 359, 617, 493, 110, 368, 626, 375, 125, 638]",9
381,המפלגה הליברלית,1977-06-13,1981-07-20,[373],9
383,פלאטו-שרון,1977-06-13,1981-07-20,[564],9
399,"המפד""ל",1977-06-13,1981-07-20,"[288, 612, 646, 649, 202, 234, 44, 300, 398, 178, 343, 508]",9
405,התנועה לזכויות האזרח ולשלום,1977-06-13,1981-07-20,[132],9
409,אגודת ישראל,1977-06-13,1981-07-20,"[241, 346, 481, 686]",9
429,פועלי אגודת ישראל,1977-06-13,1981-07-20,[456],9
435,חזית דמוקרטית לשלום ולשוויון,1977-06-13,1981-07-20,"[147, 292, 395, 430]",9
411,"חד""ש-בל""ד",1977-06-13,1981-02-13,[495],9
419,הרשימה הערבית המאוחדת,1977-06-13,1979-04-02,[251],9
433,מחנה שלי,1977-06-13,1979-01-30,"[572, 255]",9
423,התנועה הדמוקרטית לשינוי,1977-06-13,1978-02-14,"[516, 679, 265, 554, 332, 396, 556, 399, 431, 113, 405, 182, 184, 379, 252]",9
431,המערך,1977-06-13,1977-07-12,"[514, 261, 262, 269, 149, 661, 280, 411, 27, 158, 677, 168, 682, 555, 559, 687, 688, 181, 311, 193, 585, 347, 611, 614, 104, 236, 496, 118, 374, 377, 380, 126]",9
393,שלומציון - תנועה להגשמת הציונות,1977-06-13,1977-07-05,"[125, 437]",9
397,הליכוד,1977-06-13,1977-07-04,"[3, 637, 526, 656, 274, 275, 533, 278, 408, 283, 155, 670, 159, 164, 166, 678, 173, 175, 690, 692, 569, 444, 317, 446, 450, 451, 582, 72, 461, 592, 598, 471, 348, 485, 359, 617, 493, 110, 368, 626, 375, 509, 638]",9
375,המערך,1977-05-20,1977-06-13,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 682, 303, 687, 688, 181, 441, 319, 191, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 104, 619, 236, 492, 496, 372, 118, 374, 377, 380, 253, 126, 255]",8
375,המערך,1977-05-17,1977-05-19,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 682, 303, 687, 688, 434, 181, 441, 319, 191, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 104, 619, 236, 492, 496, 372, 118, 374, 377, 380, 253, 126, 255]",8
375,המערך,1977-05-16,1977-05-16,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 682, 303, 687, 688, 434, 181, 440, 441, 319, 191, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 104, 619, 236, 492, 496, 372, 118, 374, 377, 380, 253, 126, 255]",8
375,המערך,1977-01-31,1977-05-15,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 682, 303, 687, 688, 434, 181, 440, 441, 319, 191, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 104, 619, 236, 492, 496, 372, 118, 374, 377, 380, 126, 255]",8
355,הליכוד,1977-01-23,1977-06-13,"[3, 651, 526, 274, 275, 278, 281, 284, 159, 164, 166, 678, 175, 435, 692, 183, 569, 444, 446, 450, 582, 72, 461, 598, 471, 348, 609, 610, 485, 486, 489, 493, 366, 240, 369, 624, 375, 638]",8
355,הליכוד,1977-01-22,1977-01-22,"[3, 516, 651, 526, 274, 275, 278, 281, 284, 159, 164, 166, 678, 175, 435, 692, 183, 569, 444, 446, 450, 582, 72, 461, 598, 471, 348, 609, 610, 485, 486, 489, 493, 366, 240, 369, 624, 375, 638]",8
355,הליכוד,1977-01-21,1977-01-21,"[3, 516, 651, 274, 275, 278, 281, 284, 159, 164, 166, 678, 679, 175, 435, 692, 183, 569, 444, 446, 450, 582, 72, 461, 598, 471, 348, 609, 610, 485, 486, 489, 493, 366, 240, 369, 624, 375, 638]",8
355,הליכוד,1977-01-20,1977-01-20,"[3, 516, 651, 274, 275, 278, 281, 284, 159, 164, 166, 678, 679, 175, 435, 692, 183, 569, 444, 446, 450, 582, 72, 461, 598, 471, 348, 609, 610, 485, 489, 493, 366, 240, 369, 624, 375, 638]",8
355,הליכוד,1977-01-19,1977-01-19,"[3, 516, 651, 274, 275, 278, 281, 284, 159, 164, 166, 678, 679, 175, 435, 692, 183, 569, 444, 446, 450, 582, 72, 461, 598, 471, 348, 609, 610, 485, 489, 493, 366, 240, 369, 624, 375, 379, 638]",8
375,המערך,1977-01-11,1977-01-30,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 682, 303, 687, 688, 434, 181, 440, 441, 319, 191, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 104, 619, 236, 496, 372, 118, 374, 377, 380, 126, 255]",8
375,המערך,1977-01-04,1977-01-10,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 682, 303, 687, 688, 434, 180, 181, 440, 441, 319, 191, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 104, 619, 236, 496, 372, 118, 374, 377, 380, 126, 255]",8
375,המערך,1976-09-02,1977-01-03,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 552, 682, 303, 687, 688, 434, 180, 181, 440, 441, 319, 191, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 104, 619, 236, 496, 372, 118, 374, 377, 380, 126, 255]",8
375,המערך,1976-09-01,1976-09-01,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 552, 682, 303, 687, 688, 434, 180, 181, 440, 441, 319, 191, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 374, 377, 380, 126, 255]",8
375,המערך,1976-06-09,1976-08-31,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 552, 682, 303, 687, 688, 434, 180, 181, 440, 441, 319, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 374, 377, 380, 126, 255]",8
369,הרשימה הערבית המאוחדת,1976-06-08,1977-06-13,[251],8
379,חזית דתית תורתית,1975-11-24,1977-06-13,"[481, 456, 241, 146, 346]",8
379,חזית דתית תורתית,1975-11-23,1975-11-23,"[481, 456, 686, 241, 146, 346]",8
375,המערך,1975-08-13,1976-06-08,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 419, 677, 294, 168, 552, 682, 303, 687, 688, 434, 180, 181, 440, 441, 319, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 374, 377, 251, 380, 126, 255]",8
375,המערך,1975-08-12,1975-08-12,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 545, 419, 677, 294, 168, 552, 682, 303, 687, 688, 434, 180, 181, 440, 441, 319, 193, 580, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 374, 377, 251, 380, 126, 255]",8
357,"המפד""ל",1975-07-03,1977-06-13,"[288, 577, 649, 234, 44, 300, 398, 178, 630, 508]",8
357,"המפד""ל",1975-07-02,1975-07-02,"[288, 417, 577, 649, 234, 44, 300, 398, 178, 630, 508]",8
375,המערך,1975-04-28,1975-08-11,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 545, 419, 677, 294, 168, 552, 682, 303, 687, 688, 434, 180, 181, 440, 441, 319, 193, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 374, 377, 251, 380, 126, 255]",8
375,המערך,1975-04-09,1975-04-27,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 545, 419, 677, 294, 168, 552, 682, 303, 687, 688, 434, 180, 181, 440, 441, 319, 193, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 377, 251, 380, 126, 255]",8
355,הליכוד,1974-12-24,1977-01-18,"[3, 516, 651, 274, 275, 278, 281, 284, 159, 164, 678, 679, 175, 435, 692, 183, 569, 444, 446, 450, 582, 72, 461, 598, 471, 348, 609, 610, 485, 489, 493, 366, 240, 369, 624, 375, 379, 638]",8
355,הליכוד,1974-12-23,1974-12-23,"[3, 516, 651, 274, 275, 278, 281, 284, 159, 164, 678, 679, 175, 435, 692, 183, 569, 444, 446, 450, 582, 72, 461, 598, 471, 348, 609, 610, 485, 489, 493, 366, 240, 369, 624, 375, 379, 125, 638]",8
375,המערך,1974-06-11,1975-04-08,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 545, 419, 677, 294, 168, 552, 682, 303, 687, 688, 434, 562, 180, 181, 440, 441, 319, 193, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 377, 251, 380, 126, 255]",8
375,המערך,1974-06-10,1974-06-10,"[259, 388, 261, 262, 263, 267, 269, 400, 657, 149, 409, 412, 158, 545, 419, 677, 294, 168, 552, 682, 685, 303, 687, 688, 434, 562, 180, 181, 440, 441, 319, 193, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 377, 251, 380, 126, 255]",8
387,המפלגה הליברלית העצמאית,1974-03-11,1977-06-13,"[408, 257, 658, 333]",8
387,המפלגה הליברלית העצמאית,1974-03-10,1974-03-10,"[257, 333, 593, 658, 373, 408]",8
365,הקידמה והפיתוח,1974-02-27,1977-06-13,[497],8
375,המערך,1974-02-26,1974-06-09,"[259, 388, 261, 263, 267, 269, 400, 657, 149, 409, 412, 158, 545, 419, 677, 294, 168, 552, 682, 685, 303, 687, 688, 434, 562, 180, 181, 440, 441, 319, 193, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 377, 251, 380, 126, 255]",8
375,המערך,1974-02-15,1974-02-25,"[259, 388, 261, 263, 267, 269, 400, 657, 149, 409, 412, 158, 545, 419, 677, 294, 168, 552, 682, 685, 303, 687, 688, 434, 562, 181, 440, 441, 319, 193, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 377, 380, 126, 255]",8
375,המערך,1974-02-14,1974-02-14,"[259, 388, 261, 263, 267, 269, 400, 657, 404, 149, 409, 412, 158, 545, 419, 677, 294, 168, 552, 682, 685, 303, 687, 688, 434, 562, 181, 440, 441, 319, 193, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 377, 380, 126, 255]",8
357,"המפד""ל",1974-01-22,1975-07-01,"[288, 417, 649, 234, 44, 300, 398, 178, 630, 508]",8
359,התנועה לזכויות האזרח ולשלום,1974-01-21,1977-06-13,"[576, 132, 494]",8
371,רשימת פועלי ישראל,1974-01-21,1977-06-13,[637],8
385,מוקד,1974-01-21,1977-06-13,[572],8
389,הרשימה הקומוניסטית החדשה,1974-01-21,1977-06-13,"[147, 395, 470, 430]",8
379,חזית דתית תורתית,1974-01-21,1975-11-22,"[481, 456, 686, 241, 146]",8
355,הליכוד,1974-01-21,1974-12-22,"[3, 516, 651, 274, 275, 278, 281, 284, 159, 164, 678, 679, 175, 435, 692, 183, 569, 444, 450, 582, 72, 461, 598, 471, 348, 609, 610, 485, 489, 493, 366, 240, 369, 624, 375, 379, 125, 638]",8
367,לבדוים ולכפרים,1974-01-21,1974-07-31,[180],8
387,המפלגה הליברלית העצמאית,1974-01-21,1974-03-09,"[408, 593, 658, 373]",8
365,הקידמה והפיתוח,1974-01-21,1974-02-26,"[497, 251]",8
375,המערך,1974-01-21,1974-02-13,"[259, 388, 261, 263, 267, 269, 400, 404, 149, 409, 412, 158, 545, 419, 677, 294, 168, 552, 682, 685, 303, 687, 688, 434, 562, 181, 440, 441, 319, 193, 585, 336, 337, 467, 596, 342, 347, 479, 607, 608, 354, 104, 619, 236, 496, 372, 118, 377, 380, 126, 255]",8
357,"המפד""ל",1974-01-21,1974-01-21,"[288, 649, 234, 44, 300, 398, 178, 630, 508]",8
325,גוש תנועת החרות-מפלגה ליברלית,1974-01-16,1974-01-21,"[519, 651, 274, 275, 284, 159, 164, 678, 692, 183, 72, 329, 461, 591, 598, 601, 609, 610, 489, 622, 240, 369, 624, 502, 379]",7
319,אגודת ישראל,1972-11-28,1974-01-21,"[241, 686, 481, 501]",7
319,אגודת ישראל,1972-11-27,1972-11-27,"[481, 686, 241, 501, 346]",7
337,המערך,1972-04-06,1974-01-21,"[259, 387, 261, 389, 263, 393, 269, 272, 400, 404, 409, 538, 665, 412, 413, 671, 416, 545, 290, 419, 673, 294, 552, 682, 685, 303, 687, 433, 434, 307, 436, 181, 561, 562, 688, 441, 319, 448, 193, 324, 585, 336, 467, 596, 597, 342, 347, 479, 608, 354, 104, 616, 236, 365, 118, 380, 255]",7
337,המערך,1972-04-04,1972-04-05,"[259, 387, 261, 389, 263, 393, 269, 272, 400, 404, 409, 538, 665, 412, 413, 671, 416, 545, 290, 419, 673, 294, 552, 682, 685, 303, 687, 433, 434, 307, 436, 181, 561, 562, 688, 441, 319, 448, 193, 321, 324, 585, 336, 467, 596, 597, 342, 347, 479, 608, 354, 104, 616, 236, 365, 118, 380, 255]",7
333,המפלגה הקומוניסטית הישראלית,1972-03-13,1974-01-21,[507],7
325,גוש תנועת החרות-מפלגה ליברלית,1972-02-27,1974-01-15,"[519, 651, 274, 275, 284, 159, 164, 548, 678, 692, 183, 72, 329, 461, 591, 598, 601, 609, 610, 489, 622, 240, 369, 624, 502, 379]",7
325,גוש תנועת החרות-מפלגה ליברלית,1972-02-26,1972-02-26,"[519, 651, 274, 275, 284, 159, 544, 164, 548, 678, 692, 183, 72, 329, 461, 591, 598, 601, 609, 610, 489, 622, 240, 369, 624, 502, 379]",7
351,הרשימה הקומוניסטית החדשה,1972-02-17,1974-01-21,"[395, 470, 430]",7
351,הרשימה הקומוניסטית החדשה,1972-02-16,1972-02-16,"[395, 430, 470, 414]",7
337,המערך,1971-09-02,1972-04-03,"[259, 387, 261, 389, 263, 393, 269, 272, 400, 404, 409, 538, 665, 412, 413, 671, 416, 545, 290, 419, 673, 294, 552, 682, 685, 303, 687, 433, 561, 307, 436, 181, 562, 688, 441, 319, 448, 193, 321, 324, 585, 336, 467, 596, 597, 342, 347, 479, 608, 354, 104, 616, 236, 365, 118, 380, 255]",7
337,המערך,1971-09-01,1971-09-01,"[259, 387, 261, 389, 263, 393, 269, 272, 400, 404, 409, 538, 665, 412, 413, 671, 416, 545, 290, 419, 673, 294, 552, 553, 682, 685, 303, 687, 433, 561, 307, 436, 181, 562, 688, 441, 319, 448, 193, 321, 324, 585, 336, 467, 596, 597, 342, 347, 479, 608, 354, 104, 616, 236, 365, 118, 380, 255]",7
319,אגודת ישראל,1971-08-08,1972-11-26,"[241, 346, 481, 686]",7
319,אגודת ישראל,1971-08-07,1971-08-07,"[481, 686, 241, 346, 477]",7
315,"המפד""ל",1971-04-05,1974-01-21,"[417, 577, 642, 44, 300, 531, 116, 630, 474, 508, 543]",7
315,"המפד""ל",1971-04-04,1971-04-04,"[417, 577, 642, 44, 301, 300, 531, 116, 630, 474, 508, 543]",7
315,"המפד""ל",1970-07-17,1971-04-03,"[417, 577, 642, 44, 301, 531, 116, 630, 474, 508, 543]",7
315,"המפד""ל",1970-07-16,1970-07-16,"[417, 577, 642, 44, 301, 531, 116, 630, 663, 474, 508, 543]",7
339,רשימה ממלכתית,1970-05-28,1974-01-21,"[385, 235, 375]",7
327,רשימת פועלי ישראל,1970-05-27,1974-01-21,[637],7
325,גוש תנועת החרות-מפלגה ליברלית,1970-01-30,1972-02-25,"[519, 651, 274, 275, 284, 159, 544, 164, 548, 678, 692, 183, 72, 329, 461, 591, 598, 601, 609, 610, 489, 622, 240, 624, 502, 379]",7
325,גוש תנועת החרות-מפלגה ליברלית,1970-01-29,1970-01-29,"[519, 651, 274, 275, 284, 159, 544, 164, 548, 678, 295, 692, 183, 72, 329, 461, 591, 598, 601, 609, 610, 489, 622, 240, 624, 502, 379]",7
347,המפלגה הליברלית העצמאית,1969-12-16,1974-01-21,"[257, 373, 333, 658]",7
337,המערך,1969-12-16,1971-08-31,"[259, 387, 261, 389, 263, 393, 269, 272, 400, 404, 409, 538, 665, 412, 413, 671, 416, 545, 290, 419, 673, 294, 552, 553, 682, 685, 303, 687, 433, 561, 307, 436, 181, 562, 688, 441, 319, 448, 193, 321, 324, 585, 336, 467, 596, 597, 342, 347, 479, 608, 354, 104, 616, 236, 365, 380, 255]",7
315,"המפד""ל",1969-12-16,1970-07-15,"[417, 577, 642, 44, 301, 531, 630, 663, 474, 508, 543]",7
341,חזית דתית לאומית,1969-12-15,1974-01-21,[331],7
315,"המפד""ל",1969-12-15,1969-12-15,"[288, 417, 577, 642, 44, 301, 398, 531, 630, 663, 474, 508, 543]",7
347,המפלגה הליברלית העצמאית,1969-12-15,1969-12-15,"[257, 333, 593, 658, 373]",7
321,הקידמה והפיתוח,1969-11-17,1974-01-21,"[497, 251]",7
329,השיתוף והאחוה,1969-11-17,1974-01-21,[550],7
331,פועלי אגודת ישראל,1969-11-17,1974-01-21,"[456, 146]",7
335,סיעת האחווה הערבית היהודית,1969-11-17,1974-01-21,[520],7
349,המרכז החפשי,1969-11-17,1974-01-21,"[638, 679]",7
353,העולם הזה - כוח חדש,1969-11-17,1974-01-21,"[449, 238]",7
333,המפלגה הקומוניסטית הישראלית,1969-11-17,1972-03-01,[542],7
351,הרשימה הקומוניסטית החדשה,1969-11-17,1972-02-15,"[395, 430, 414]",7
319,אגודת ישראל,1969-11-17,1971-08-06,"[481, 346, 477, 686]",7
339,רשימה ממלכתית,1969-11-17,1970-05-27,"[385, 235, 684, 375]",7
325,גוש תנועת החרות-מפלגה ליברלית,1969-11-17,1970-01-28,"[519, 651, 274, 275, 284, 159, 544, 548, 678, 295, 692, 183, 72, 329, 461, 591, 598, 601, 609, 610, 489, 622, 240, 624, 502, 379]",7
337,המערך,1969-11-17,1969-12-15,"[259, 387, 261, 263, 393, 269, 272, 400, 404, 409, 538, 665, 412, 413, 671, 416, 545, 290, 419, 673, 294, 552, 553, 682, 685, 303, 687, 433, 561, 307, 436, 181, 562, 688, 441, 319, 448, 193, 321, 324, 585, 336, 467, 596, 597, 342, 347, 479, 608, 354, 104, 616, 236, 365, 380, 255]",7
315,"המפד""ל",1969-11-17,1969-12-14,"[288, 417, 577, 642, 44, 301, 398, 531, 630, 663, 474, 543]",7
347,המפלגה הליברלית העצמאית,1969-11-17,1969-12-14,"[593, 373, 333, 658]",7
299,המערך,1969-02-27,1969-11-17,"[641, 255, 132, 263, 393, 269, 525, 400, 530, 276, 277, 404, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 685, 433, 307, 563, 181, 441, 445, 319, 448, 321, 326, 583, 584, 585, 586, 332, 342, 473, 608, 485, 236, 365, 242, 247, 376, 383]",6
299,המערך,1969-02-26,1969-02-26,"[641, 255, 132, 263, 393, 269, 525, 400, 530, 276, 277, 404, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 433, 307, 563, 181, 441, 445, 319, 448, 321, 326, 583, 584, 585, 586, 332, 342, 473, 608, 485, 236, 365, 242, 247, 376, 383]",6
279,מפלגת הפועלים המאוחדת,1969-01-29,1969-11-17,"[416, 676, 616, 654, 272, 566]",6
299,המערך,1969-01-28,1969-02-25,"[641, 255, 132, 393, 269, 525, 400, 530, 276, 277, 404, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 433, 307, 563, 181, 441, 445, 319, 448, 321, 326, 583, 584, 585, 586, 332, 342, 473, 608, 485, 236, 365, 242, 247, 376, 383]",6
305,המפלגה הליברלית העצמאית,1968-12-24,1969-11-17,"[257, 373, 333, 658]",6
305,המפלגה הליברלית העצמאית,1968-12-23,1968-12-23,"[257, 615, 333, 658, 373]",6
299,המערך,1968-12-10,1969-01-27,"[641, 255, 132, 393, 269, 525, 400, 530, 276, 277, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 307, 563, 181, 441, 445, 319, 448, 321, 326, 583, 584, 585, 586, 332, 342, 473, 608, 485, 236, 365, 242, 247, 376, 383]",6
299,המערך,1968-12-09,1968-12-09,"[641, 255, 132, 393, 269, 525, 400, 530, 276, 277, 534, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 307, 563, 181, 441, 445, 319, 448, 321, 326, 583, 584, 585, 586, 332, 342, 473, 608, 485, 236, 365, 242, 247, 376, 383]",6
305,המפלגה הליברלית העצמאית,1968-05-28,1968-12-22,"[373, 658, 333, 615]",6
299,המערך,1968-05-27,1968-12-08,"[641, 255, 132, 393, 269, 525, 400, 530, 276, 277, 534, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 307, 563, 181, 441, 445, 319, 448, 321, 326, 583, 584, 585, 586, 342, 473, 608, 485, 236, 365, 242, 247, 376, 383]",6
293,פועלי אגודת ישראל,1967-12-22,1969-11-17,"[456, 146]",6
293,פועלי אגודת ישראל,1967-12-21,1967-12-21,"[456, 146, 463]",6
289,רשימת פועלי ישראל,1967-02-21,1969-11-17,"[259, 355, 104, 684, 303, 336, 687, 688, 538, 286]",6
289,רשימת פועלי ישראל,1967-02-20,1967-02-20,"[259, 355, 104, 684, 303, 336, 687, 688, 538, 541, 286]",6
299,המערך,1967-01-29,1968-05-26,"[641, 255, 132, 269, 525, 400, 530, 276, 277, 534, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 307, 563, 181, 441, 445, 319, 448, 321, 326, 583, 584, 585, 586, 342, 473, 608, 485, 236, 365, 242, 247, 376, 383]",6
299,המערך,1967-01-28,1967-01-28,"[641, 255, 132, 643, 269, 525, 400, 530, 276, 277, 534, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 307, 563, 181, 441, 445, 319, 448, 321, 326, 583, 584, 585, 586, 342, 473, 608, 485, 236, 365, 242, 247, 376, 383]",6
287,גוש תנועת החרות-מפלגה ליברלית,1966-10-17,1969-11-17,"[645, 639, 284, 544, 548, 678, 295, 551, 679, 432, 692, 183, 578, 453, 454, 329, 591, 601, 609, 489, 237, 622, 240, 624, 638, 511]",6
287,גוש תנועת החרות-מפלגה ליברלית,1966-10-16,1966-10-16,"[645, 638, 639, 284, 544, 548, 678, 295, 551, 679, 432, 692, 183, 578, 453, 454, 329, 591, 601, 609, 489, 237, 622, 240, 624, 510, 511]",6
299,המערך,1966-01-18,1967-01-27,"[641, 255, 132, 643, 269, 525, 400, 530, 276, 277, 534, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 307, 563, 181, 441, 445, 319, 448, 321, 326, 583, 584, 585, 586, 342, 473, 608, 236, 365, 242, 247, 376, 383]",6
299,המערך,1966-01-17,1966-01-17,"[641, 255, 132, 643, 269, 525, 400, 530, 276, 277, 534, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 307, 563, 181, 441, 445, 319, 448, 321, 324, 326, 583, 584, 585, 586, 467, 342, 473, 608, 236, 365, 242, 247, 376, 383]",6
305,המפלגה הליברלית העצמאית,1966-01-12,1968-05-27,"[615, 393, 333, 658, 373]",6
305,המפלגה הליברלית העצמאית,1966-01-11,1966-01-11,"[615, 393, 333, 593, 658, 373]",6
289,רשימת פועלי ישראל,1965-12-09,1967-02-19,"[259, 355, 104, 684, 303, 336, 687, 688, 538, 541]",6
289,רשימת פועלי ישראל,1965-12-08,1965-12-08,"[259, 355, 104, 588, 684, 303, 336, 687, 688, 538, 541]",6
303,חזית דתית לאומית,1965-12-02,1969-11-17,"[288, 417, 642, 301, 398, 403, 245, 630, 663, 474, 543]",6
303,חזית דתית לאומית,1965-12-01,1965-12-01,"[288, 417, 642, 358, 301, 398, 403, 245, 630, 663, 474, 543]",6
251,מפלגת פועלי ארץ ישראל,1965-11-23,1965-11-24,[270],5
283,אגודת ישראל,1965-11-22,1969-11-17,"[481, 346, 477, 686]",6
285,הקידמה והפיתוח,1965-11-22,1969-11-17,"[520, 251]",6
291,השיתוף והאחוה,1965-11-22,1969-11-17,"[497, 550]",6
295,המפלגה הקומוניסטית הישראלית,1965-11-22,1969-11-17,[507],6
309,הרשימה הקומוניסטית החדשה,1965-11-22,1969-11-17,"[395, 430, 414]",6
311,העולם הזה - כוח חדש,1965-11-22,1969-11-17,[238],6
279,מפלגת הפועלים המאוחדת,1965-11-22,1969-01-28,"[416, 676, 616, 654, 272, 433, 404, 566]",6
293,פועלי אגודת ישראל,1965-11-22,1967-12-20,"[456, 463]",6
287,גוש תנועת החרות-מפלגה ליברלית,1965-11-22,1966-10-15,"[645, 510, 639, 284, 544, 548, 678, 295, 551, 679, 432, 692, 183, 578, 453, 329, 591, 601, 609, 489, 237, 622, 240, 624, 638, 511]",6
299,המערך,1965-11-22,1966-01-16,"[641, 255, 132, 643, 525, 530, 276, 277, 534, 413, 671, 545, 290, 291, 546, 673, 423, 553, 682, 683, 685, 307, 563, 181, 441, 445, 319, 448, 321, 324, 326, 583, 584, 585, 586, 467, 342, 473, 608, 236, 365, 242, 247, 376, 383]",6
305,המפלגה הליברלית העצמאית,1965-11-22,1966-01-10,"[615, 393, 593, 658, 373]",6
289,רשימת פועלי ישראל,1965-11-22,1965-12-07,"[259, 104, 588, 684, 303, 336, 687, 688, 538, 541]",6
303,חזית דתית לאומית,1965-11-22,1965-11-30,"[288, 417, 642, 358, 301, 398, 245, 630, 663, 474, 543]",6
251,מפלגת פועלי ארץ ישראל,1965-09-18,1965-11-22,"[641, 259, 643, 263, 392, 268, 525, 270, 530, 277, 413, 541, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 181, 441, 313, 319, 448, 326, 583, 584, 585, 459, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
251,מפלגת פועלי ארץ ישראל,1965-07-08,1965-09-17,"[641, 259, 643, 263, 392, 268, 525, 270, 530, 277, 413, 541, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 181, 313, 441, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
251,מפלגת פועלי ארץ ישראל,1965-07-07,1965-07-07,"[641, 259, 643, 263, 392, 268, 525, 270, 530, 277, 413, 541, 672, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 181, 313, 441, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
261,אחדות העבודה - פועלי ציון,1965-05-05,1965-11-22,"[290, 323, 682, 524, 467, 276, 342, 383]",5
261,אחדות העבודה - פועלי ציון,1965-05-04,1965-05-04,"[290, 323, 682, 524, 467, 276, 342, 310, 383]",5
251,מפלגת פועלי ארץ ישראל,1965-05-01,1965-07-06,"[641, 259, 643, 392, 268, 525, 270, 530, 277, 413, 541, 672, 545, 546, 423, 298, 683, 684, 685, 688, 307, 563, 181, 441, 313, 319, 448, 326, 583, 584, 585, 459, 334, 597, 473, 248, 608, 355, 104, 488, 236, 247, 376]",5
