mk_individual_id,faction_id,faction_name,start_date,finish_date,knesset
327,523,הליכוד,1988-11-21,1990-03-14,12
330,523,הליכוד,1988-11-21,1990-03-14,12
348,523,הליכוד,1988-11-21,1990-03-14,12
493,523,הליכוד,1988-11-21,1990-03-14,12
670,523,הליכוד,1988-11-21,1990-03-14,12
147,567,חזית דמוקרטית לשלום ולשוויון,1988-11-21,1990-02-14,12
397,531,התחי-ה,1988-11-21,1990-01-31,12
515,531,התחי-ה,1988-11-21,1990-01-30,12
395,567,חזית דמוקרטית לשלום ולשוויון,1988-11-21,1990-01-10,12
446,523,הליכוד,1988-11-21,1988-12-05,12
532,515,המערך,1988-11-01,1988-11-21,11
498,479,הליכוד,1988-10-28,1988-11-21,11
117,515,המערך,1988-05-10,1988-11-21,11
338,515,המערך,1988-03-15,1988-11-21,11
439,481,מפלגת הפועלים המאוחדת,1988-03-15,1988-11-20,11
40,509,המפלגה הדמוקרטית הערבית,1988-03-07,1988-11-21,11
40,477,סיעת יחיד,1988-02-15,1988-03-07,11
107,495,התנועה לזכויות האזרח ולשלום,1986-11-26,1988-11-21,11
174,479,הליכוד,1985-02-05,1988-11-21,11
20,515,המערך,1984-10-22,1988-11-21,11
690,515,המערך,1984-10-22,1988-11-21,11
126,495,התנועה לזכויות האזרח ולשלום,1984-10-21,1988-11-21,11
2,515,המערך,1984-08-13,1988-11-21,11
3,479,הליכוד,1984-08-13,1988-11-21,11
9,479,הליכוד,1984-08-13,1988-11-21,11
10,493,התחי-ה,1984-08-13,1988-11-21,11
21,479,הליכוד,1984-08-13,1988-11-21,11
27,515,המערך,1984-08-13,1988-11-21,11
44,483,"המפד""ל",1984-08-13,1988-11-21,11
49,515,המערך,1984-08-13,1988-11-21,11
66,495,התנועה לזכויות האזרח ולשלום,1984-08-13,1988-11-21,11
72,479,הליכוד,1984-08-13,1988-11-21,11
75,515,המערך,1984-08-13,1988-11-21,11
77,479,הליכוד,1984-08-13,1988-11-21,11
82,479,הליכוד,1984-08-13,1988-11-21,11
86,479,הליכוד,1984-08-13,1988-11-21,11
88,479,הליכוד,1984-08-13,1988-11-21,11
102,503,"ש""ס",1984-08-13,1988-11-21,11
104,515,המערך,1984-08-13,1988-11-21,11
110,479,הליכוד,1984-08-13,1988-11-21,11
113,497,שינוי - מפלגת המרכז,1984-08-13,1988-11-21,11
115,515,המערך,1984-08-13,1988-11-21,11
116,483,"המפד""ל",1984-08-13,1988-11-21,11
118,515,המערך,1984-08-13,1988-11-21,11
119,479,הליכוד,1984-08-13,1988-11-21,11
125,479,הליכוד,1984-08-13,1988-11-21,11
128,479,הליכוד,1984-08-13,1988-11-21,11
132,495,התנועה לזכויות האזרח ולשלום,1984-08-13,1988-11-21,11
134,515,המערך,1984-08-13,1988-11-21,11
140,515,המערך,1984-08-13,1988-11-21,11
144,479,הליכוד,1984-08-13,1988-11-21,11
146,491,"מורשה-פא""י",1984-08-13,1988-11-21,11
147,517,חזית דמוקרטית לשלום ולשוויון,1984-08-13,1988-11-21,11
149,515,המערך,1984-08-13,1988-11-21,11
155,479,הליכוד,1984-08-13,1988-11-21,11
158,515,המערך,1984-08-13,1988-11-21,11
159,479,הליכוד,1984-08-13,1988-11-21,11
161,479,הליכוד,1984-08-13,1988-11-21,11
164,479,הליכוד,1984-08-13,1988-11-21,11
165,481,מפלגת הפועלים המאוחדת,1984-08-13,1988-11-21,11
166,479,הליכוד,1984-08-13,1988-11-21,11
167,515,המערך,1984-08-13,1988-11-21,11
168,515,המערך,1984-08-13,1988-11-21,11
173,479,הליכוד,1984-08-13,1988-11-21,11
175,479,הליכוד,1984-08-13,1988-11-21,11
177,501,אגודת ישראל,1984-08-13,1988-11-21,11
178,485,"תמ""י",1984-08-13,1988-11-21,11
189,503,"ש""ס",1984-08-13,1988-11-21,11
193,515,המערך,1984-08-13,1988-11-21,11
202,491,"מורשה-פא""י",1984-08-13,1988-11-21,11
262,515,המערך,1984-08-13,1988-11-21,11
269,515,המערך,1984-08-13,1988-11-21,11
278,479,הליכוד,1984-08-13,1988-11-21,11
279,515,המערך,1984-08-13,1988-11-21,11
288,483,"המפד""ל",1984-08-13,1988-11-21,11
292,517,חזית דמוקרטית לשלום ולשוויון,1984-08-13,1988-11-21,11
299,515,המערך,1984-08-13,1988-11-21,11
304,503,"ש""ס",1984-08-13,1988-11-21,11
311,515,המערך,1984-08-13,1988-11-21,11
325,479,הליכוד,1984-08-13,1988-11-21,11
330,479,הליכוד,1984-08-13,1988-11-21,11
341,479,הליכוד,1984-08-13,1988-11-21,11
353,481,מפלגת הפועלים המאוחדת,1984-08-13,1988-11-21,11
359,479,הליכוד,1984-08-13,1988-11-21,11
367,483,"המפד""ל",1984-08-13,1988-11-21,11
368,479,הליכוד,1984-08-13,1988-11-21,11
377,515,המערך,1984-08-13,1988-11-21,11
380,515,המערך,1984-08-13,1988-11-21,11
395,517,חזית דמוקרטית לשלום ולשוויון,1984-08-13,1988-11-21,11
396,497,שינוי - מפלגת המרכז,1984-08-13,1988-11-21,11
397,493,התחי-ה,1984-08-13,1988-11-21,11
401,481,מפלגת הפועלים המאוחדת,1984-08-13,1988-11-21,11
430,517,חזית דמוקרטית לשלום ולשוויון,1984-08-13,1988-11-21,11
521,515,המערך,1984-08-13,1988-11-21,11
587,515,המערך,1984-08-13,1988-11-21,11
653,479,הליכוד,1984-08-13,1988-11-21,11
163,503,"ש""ס",1984-08-13,1988-11-20,11
274,479,הליכוד,1984-08-13,1988-11-20,11
347,481,מפלגת הפועלים המאוחדת,1984-08-13,1988-11-20,11
348,479,הליכוד,1984-08-13,1988-11-20,11
375,489,אומץ,1984-08-13,1988-11-20,11
444,493,התחי-ה,1984-08-13,1988-11-20,11
446,479,הליכוד,1984-08-13,1988-11-20,11
450,479,הליכוד,1984-08-13,1988-11-20,11
451,479,הליכוד,1984-08-13,1988-11-20,11
455,499,תנועת כך,1984-08-13,1988-11-20,11
465,515,המערך,1984-08-13,1988-11-20,11
484,479,הליכוד,1984-08-13,1988-11-20,11
485,515,המערך,1984-08-13,1988-11-20,11
493,479,הליכוד,1984-08-13,1988-11-20,11
506,487,הרשימה המתקדמת לשלום,1984-08-13,1988-11-20,11
515,493,התחי-ה,1984-08-13,1988-11-20,11
522,515,המערך,1984-08-13,1988-11-20,11
526,479,הליכוד,1984-08-13,1988-11-20,11
537,515,המערך,1984-08-13,1988-11-20,11
547,481,מפלגת הפועלים המאוחדת,1984-08-13,1988-11-20,11
554,497,שינוי - מפלגת המרכז,1984-08-13,1988-11-20,11
557,505,שינוי ויוזמה,1984-08-13,1988-11-20,11
565,487,הרשימה המתקדמת לשלום,1984-08-13,1988-11-20,11
582,515,המערך,1984-08-13,1988-11-20,11
594,479,הליכוד,1984-08-13,1988-11-20,11
598,479,הליכוד,1984-08-13,1988-11-20,11
621,515,המערך,1984-08-13,1988-11-20,11
638,479,הליכוד,1984-08-13,1988-11-20,11
652,515,המערך,1984-08-13,1988-11-20,11
659,493,התחי-ה,1984-08-13,1988-11-20,11
661,515,המערך,1984-08-13,1988-11-20,11
670,479,הליכוד,1984-08-13,1988-11-20,11
686,501,אגודת ישראל,1984-08-13,1988-11-20,11
687,515,המערך,1984-08-13,1988-11-20,11
236,515,המערך,1984-08-13,1988-11-19,11
261,515,המערך,1984-08-13,1988-11-01,11
623,479,הליכוד,1984-08-13,1988-10-27,11
384,515,המערך,1984-08-13,1988-05-10,11
364,515,המערך,1984-08-13,1988-03-15,11
654,481,מפלגת הפועלים המאוחדת,1984-08-13,1988-03-15,11
40,515,המערך,1984-08-13,1988-02-15,11
308,495,התנועה לזכויות האזרח ולשלום,1984-08-13,1986-11-26,11
406,479,הליכוד,1984-08-13,1985-02-05,11
20,519,יחד,1984-08-13,1984-10-22,11
690,519,יחד,1984-08-13,1984-10-22,11
126,515,המערך,1984-08-13,1984-10-21,11
648,455,התחי-ה,1984-03-07,1984-08-13,10
42,441,הליכוד,1983-06-18,1984-08-13,10
115,471,המערך,1983-05-16,1984-08-13,10
621,471,המערך,1983-03-22,1984-08-13,10
144,441,הליכוד,1982-10-18,1984-08-13,10
109,441,הליכוד,1982-01-19,1984-08-13,10
375,469,"תנועה להתחדשות ממלכתית - תל""ם",1981-10-16,1984-08-13,10
2,471,המערך,1981-07-20,1984-08-13,10
3,441,הליכוד,1981-07-20,1984-08-13,10
21,441,הליכוד,1981-07-20,1984-08-13,10
27,471,המערך,1981-07-20,1984-08-13,10
43,463,אגודת ישראל,1981-07-20,1984-08-13,10
44,445,"המפד""ל",1981-07-20,1984-08-13,10
49,471,המערך,1981-07-20,1984-08-13,10
72,441,הליכוד,1981-07-20,1984-08-13,10
82,441,הליכוד,1981-07-20,1984-08-13,10
104,471,המערך,1981-07-20,1984-08-13,10
110,441,הליכוד,1981-07-20,1984-08-13,10
113,459,שינוי - מפלגת המרכז,1981-07-20,1984-08-13,10
118,471,המערך,1981-07-20,1984-08-13,10
119,441,הליכוד,1981-07-20,1984-08-13,10
125,441,הליכוד,1981-07-20,1984-08-13,10
126,471,המערך,1981-07-20,1984-08-13,10
128,441,הליכוד,1981-07-20,1984-08-13,10
132,457,התנועה לזכויות האזרח ולשלום,1981-07-20,1984-08-13,10
134,471,המערך,1981-07-20,1984-08-13,10
140,471,המערך,1981-07-20,1984-08-13,10
147,473,חזית דמוקרטית לשלום ולשוויון,1981-07-20,1984-08-13,10
149,471,המערך,1981-07-20,1984-08-13,10
155,441,הליכוד,1981-07-20,1984-08-13,10
158,471,המערך,1981-07-20,1984-08-13,10
159,441,הליכוד,1981-07-20,1984-08-13,10
164,441,הליכוד,1981-07-20,1984-08-13,10
165,471,המערך,1981-07-20,1984-08-13,10
166,441,הליכוד,1981-07-20,1984-08-13,10
168,471,המערך,1981-07-20,1984-08-13,10
173,441,הליכוד,1981-07-20,1984-08-13,10
175,441,הליכוד,1981-07-20,1984-08-13,10
177,463,אגודת ישראל,1981-07-20,1984-08-13,10
178,447,"תמ""י",1981-07-20,1984-08-13,10
193,471,המערך,1981-07-20,1984-08-13,10
202,445,"המפד""ל",1981-07-20,1984-08-13,10
234,445,"המפד""ל",1981-07-20,1984-08-13,10
236,471,המערך,1981-07-20,1984-08-13,10
242,447,"תמ""י",1981-07-20,1984-08-13,10
261,471,המערך,1981-07-20,1984-08-13,10
262,471,המערך,1981-07-20,1984-08-13,10
269,471,המערך,1981-07-20,1984-08-13,10
274,441,הליכוד,1981-07-20,1984-08-13,10
280,471,המערך,1981-07-20,1984-08-13,10
288,445,"המפד""ל",1981-07-20,1984-08-13,10
292,473,חזית דמוקרטית לשלום ולשוויון,1981-07-20,1984-08-13,10
293,471,המערך,1981-07-20,1984-08-13,10
299,471,המערך,1981-07-20,1984-08-13,10
300,445,"המפד""ל",1981-07-20,1984-08-13,10
303,469,"תנועה להתחדשות ממלכתית - תל""ם",1981-07-20,1984-08-13,10
309,471,המערך,1981-07-20,1984-08-13,10
311,471,המערך,1981-07-20,1984-08-13,10
317,441,הליכוד,1981-07-20,1984-08-13,10
330,441,הליכוד,1981-07-20,1984-08-13,10
338,471,המערך,1981-07-20,1984-08-13,10
341,441,הליכוד,1981-07-20,1984-08-13,10
348,441,הליכוד,1981-07-20,1984-08-13,10
353,471,המערך,1981-07-20,1984-08-13,10
359,441,הליכוד,1981-07-20,1984-08-13,10
368,441,הליכוד,1981-07-20,1984-08-13,10
377,471,המערך,1981-07-20,1984-08-13,10
380,471,המערך,1981-07-20,1984-08-13,10
384,471,המערך,1981-07-20,1984-08-13,10
395,473,חזית דמוקרטית לשלום ולשוויון,1981-07-20,1984-08-13,10
396,459,שינוי - מפלגת המרכז,1981-07-20,1984-08-13,10
401,471,המערך,1981-07-20,1984-08-13,10
406,441,הליכוד,1981-07-20,1984-08-13,10
407,441,הליכוד,1981-07-20,1984-08-13,10
411,471,המערך,1981-07-20,1984-08-13,10
412,471,המערך,1981-07-20,1984-08-13,10
418,471,המערך,1981-07-20,1984-08-13,10
425,471,המערך,1981-07-20,1984-08-13,10
430,473,חזית דמוקרטית לשלום ולשוויון,1981-07-20,1984-08-13,10
444,455,התחי-ה,1981-07-20,1984-08-13,10
446,441,הליכוד,1981-07-20,1984-08-13,10
450,441,הליכוד,1981-07-20,1984-08-13,10
451,441,הליכוד,1981-07-20,1984-08-13,10
465,471,המערך,1981-07-20,1984-08-13,10
471,441,הליכוד,1981-07-20,1984-08-13,10
481,463,אגודת ישראל,1981-07-20,1984-08-13,10
485,441,הליכוד,1981-07-20,1984-08-13,10
493,441,הליכוד,1981-07-20,1984-08-13,10
508,445,"המפד""ל",1981-07-20,1984-08-13,10
511,441,הליכוד,1981-07-20,1984-08-13,10
514,471,המערך,1981-07-20,1984-08-13,10
515,455,התחי-ה,1981-07-20,1984-08-13,10
516,441,הליכוד,1981-07-20,1984-08-13,10
521,471,המערך,1981-07-20,1984-08-13,10
522,471,המערך,1981-07-20,1984-08-13,10
526,441,הליכוד,1981-07-20,1984-08-13,10
527,471,המערך,1981-07-20,1984-08-13,10
532,471,המערך,1981-07-20,1984-08-13,10
533,441,הליכוד,1981-07-20,1984-08-13,10
536,471,המערך,1981-07-20,1984-08-13,10
559,471,המערך,1981-07-20,1984-08-13,10
574,441,הליכוד,1981-07-20,1984-08-13,10
582,441,הליכוד,1981-07-20,1984-08-13,10
587,471,המערך,1981-07-20,1984-08-13,10
592,441,הליכוד,1981-07-20,1984-08-13,10
594,441,הליכוד,1981-07-20,1984-08-13,10
598,441,הליכוד,1981-07-20,1984-08-13,10
612,447,"תמ""י",1981-07-20,1984-08-13,10
617,441,הליכוד,1981-07-20,1984-08-13,10
618,471,המערך,1981-07-20,1984-08-13,10
623,441,הליכוד,1981-07-20,1984-08-13,10
629,441,הליכוד,1981-07-20,1984-08-13,10
638,441,הליכוד,1981-07-20,1984-08-13,10
653,441,הליכוד,1981-07-20,1984-08-13,10
654,471,המערך,1981-07-20,1984-08-13,10
661,471,המערך,1981-07-20,1984-08-13,10
670,441,הליכוד,1981-07-20,1984-08-13,10
686,463,אגודת ישראל,1981-07-20,1984-08-13,10
692,441,הליכוד,1981-07-20,1984-08-13,10
99,455,התחי-ה,1981-07-20,1984-03-07,10
275,441,הליכוד,1981-07-20,1983-06-19,10
614,471,המערך,1981-07-20,1983-05-16,10
391,471,המערך,1981-07-20,1983-03-22,10
650,441,הליכוד,1981-07-20,1982-10-18,10
278,441,הליכוד,1981-07-20,1982-01-19,10
424,471,המערך,1981-07-20,1982-01-16,10
688,469,"תנועה להתחדשות ממלכתית - תל""ם",1981-07-20,1981-10-16,10
637,421,"תנועה להתחדשות ממלכתית - תל""ם",1981-05-19,1981-07-20,9
688,421,"תנועה להתחדשות ממלכתית - תל""ם",1981-05-19,1981-07-20,9
678,395,סיעת יחיד,1981-05-11,1981-07-20,9
184,395,סיעת יחיד,1981-03-10,1981-07-20,9
470,411,"חד""ש-בל""ד",1981-02-24,1981-07-20,9
476,407,שינוי - מפלגת המרכז,1981-02-20,1981-07-20,9
106,433,מחנה שלי,1981-02-13,1981-07-20,9
497,417,הקידמה והפיתוח,1981-01-20,1981-07-20,9
537,471,המערך,1981-01-16,1984-08-13,9
513,415,הפנתרים השחורים,1980-12-30,1981-07-20,9
437,427,ישראל אחת (ישן),1980-10-14,1981-07-20,9
678,407,שינוי - מפלגת המרכז,1980-07-29,1981-05-11,9
256,437,אחווה,1980-07-08,1981-07-20,9
513,433,מחנה שלי,1980-05-19,1980-07-23,9
425,431,המערך,1980-02-29,1981-07-20,9
678,413,שינוי ויוזמה,1979-12-31,1980-07-29,9
444,689,"התחיה-בנא""י",1979-11-20,1981-07-20,9
656,689,"התחיה-בנא""י",1979-11-20,1981-07-20,9
388,431,המערך,1979-08-14,1981-07-20,9
444,688,"בנא""י",1979-07-17,1979-11-20,9
656,688,"בנא""י",1979-07-17,1979-11-20,9
644,397,הליכוד,1979-06-18,1981-07-20,9
656,395,סיעת יחיד,1979-05-15,1979-07-17,9
180,419,הרשימה הערבית המאוחדת,1979-04-03,1981-01-12,9
238,433,מחנה שלי,1979-01-31,1981-02-13,9
462,431,המערך,1979-01-12,1981-07-20,9
182,439,יעד,1978-09-14,1981-07-20,9
184,425,התנועה הדמוקרטית,1978-09-14,1981-03-10,9
465,431,המערך,1978-04-18,1981-07-20,9
256,423,התנועה הדמוקרטית לשינוי,1978-02-15,1980-07-08,9
618,431,המערך,1978-01-02,1981-07-20,9
688,395,סיעת יחיד,1977-07-12,1981-05-19,9
125,397,הליכוד,1977-07-05,1981-07-20,9
437,397,הליכוד,1977-07-05,1980-10-14,9
3,397,הליכוד,1977-06-13,1981-07-20,9
27,431,המערך,1977-06-13,1981-07-20,9
44,399,"המפד""ל",1977-06-13,1981-07-20,9
72,397,הליכוד,1977-06-13,1981-07-20,9
104,431,המערך,1977-06-13,1981-07-20,9
110,397,הליכוד,1977-06-13,1981-07-20,9
113,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
118,431,המערך,1977-06-13,1981-07-20,9
126,431,המערך,1977-06-13,1981-07-20,9
132,405,התנועה לזכויות האזרח ולשלום,1977-06-13,1981-07-20,9
147,435,חזית דמוקרטית לשלום ולשוויון,1977-06-13,1981-07-20,9
149,431,המערך,1977-06-13,1981-07-20,9
155,397,הליכוד,1977-06-13,1981-07-20,9
158,431,המערך,1977-06-13,1981-07-20,9
159,397,הליכוד,1977-06-13,1981-07-20,9
164,397,הליכוד,1977-06-13,1981-07-20,9
166,397,הליכוד,1977-06-13,1981-07-20,9
168,431,המערך,1977-06-13,1981-07-20,9
173,397,הליכוד,1977-06-13,1981-07-20,9
175,397,הליכוד,1977-06-13,1981-07-20,9
178,399,"המפד""ל",1977-06-13,1981-07-20,9
182,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
193,431,המערך,1977-06-13,1981-07-20,9
202,399,"המפד""ל",1977-06-13,1981-07-20,9
234,399,"המפד""ל",1977-06-13,1981-07-20,9
236,431,המערך,1977-06-13,1981-07-20,9
241,409,אגודת ישראל,1977-06-13,1981-07-20,9
252,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
261,431,המערך,1977-06-13,1981-07-20,9
262,431,המערך,1977-06-13,1981-07-20,9
265,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
269,431,המערך,1977-06-13,1981-07-20,9
274,397,הליכוד,1977-06-13,1981-07-20,9
275,397,הליכוד,1977-06-13,1981-07-20,9
278,397,הליכוד,1977-06-13,1981-07-20,9
280,431,המערך,1977-06-13,1981-07-20,9
283,397,הליכוד,1977-06-13,1981-07-20,9
288,399,"המפד""ל",1977-06-13,1981-07-20,9
292,435,חזית דמוקרטית לשלום ולשוויון,1977-06-13,1981-07-20,9
300,399,"המפד""ל",1977-06-13,1981-07-20,9
311,431,המערך,1977-06-13,1981-07-20,9
317,397,הליכוד,1977-06-13,1981-07-20,9
332,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
343,399,"המפד""ל",1977-06-13,1981-07-20,9
346,409,אגודת ישראל,1977-06-13,1981-07-20,9
347,431,המערך,1977-06-13,1981-07-20,9
348,397,הליכוד,1977-06-13,1981-07-20,9
359,397,הליכוד,1977-06-13,1981-07-20,9
368,397,הליכוד,1977-06-13,1981-07-20,9
373,381,המפלגה הליברלית,1977-06-13,1981-07-20,9
374,431,המערך,1977-06-13,1981-07-20,9
375,397,הליכוד,1977-06-13,1981-07-20,9
377,431,המערך,1977-06-13,1981-07-20,9
379,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
380,431,המערך,1977-06-13,1981-07-20,9
395,435,חזית דמוקרטית לשלום ולשוויון,1977-06-13,1981-07-20,9
396,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
398,399,"המפד""ל",1977-06-13,1981-07-20,9
408,397,הליכוד,1977-06-13,1981-07-20,9
411,431,המערך,1977-06-13,1981-07-20,9
430,435,חזית דמוקרטית לשלום ולשוויון,1977-06-13,1981-07-20,9
431,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
446,397,הליכוד,1977-06-13,1981-07-20,9
450,397,הליכוד,1977-06-13,1981-07-20,9
451,397,הליכוד,1977-06-13,1981-07-20,9
456,429,פועלי אגודת ישראל,1977-06-13,1981-07-20,9
461,397,הליכוד,1977-06-13,1981-07-20,9
471,397,הליכוד,1977-06-13,1981-07-20,9
481,409,אגודת ישראל,1977-06-13,1981-07-20,9
485,397,הליכוד,1977-06-13,1981-07-20,9
493,397,הליכוד,1977-06-13,1981-07-20,9
496,431,המערך,1977-06-13,1981-07-20,9
508,399,"המפד""ל",1977-06-13,1981-07-20,9
509,397,הליכוד,1977-06-13,1981-07-20,9
514,431,המערך,1977-06-13,1981-07-20,9
516,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
526,397,הליכוד,1977-06-13,1981-07-20,9
533,397,הליכוד,1977-06-13,1981-07-20,9
554,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
555,431,המערך,1977-06-13,1981-07-20,9
556,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
559,431,המערך,1977-06-13,1981-07-20,9
564,383,פלאטו-שרון,1977-06-13,1981-07-20,9
569,397,הליכוד,1977-06-13,1981-07-20,9
582,397,הליכוד,1977-06-13,1981-07-20,9
592,397,הליכוד,1977-06-13,1981-07-20,9
598,397,הליכוד,1977-06-13,1981-07-20,9
612,399,"המפד""ל",1977-06-13,1981-07-20,9
614,431,המערך,1977-06-13,1981-07-20,9
617,397,הליכוד,1977-06-13,1981-07-20,9
638,397,הליכוד,1977-06-13,1981-07-20,9
646,399,"המפד""ל",1977-06-13,1981-07-20,9
649,399,"המפד""ל",1977-06-13,1981-07-20,9
661,431,המערך,1977-06-13,1981-07-20,9
670,397,הליכוד,1977-06-13,1981-07-20,9
677,431,המערך,1977-06-13,1981-07-20,9
679,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-07-20,9
686,409,אגודת ישראל,1977-06-13,1981-07-20,9
690,397,הליכוד,1977-06-13,1981-07-20,9
692,397,הליכוד,1977-06-13,1981-07-20,9
637,397,הליכוד,1977-06-13,1981-05-19,9
399,423,התנועה הדמוקרטית לשינוי,1977-06-13,1981-02-20,9
495,411,"חד""ש-בל""ד",1977-06-13,1981-02-13,9
572,433,מחנה שלי,1977-06-13,1980-05-19,9
682,431,המערך,1977-06-13,1980-02-29,9
678,397,הליכוד,1977-06-13,1979-12-31,9
611,431,המערך,1977-06-13,1979-08-14,9
444,397,הליכוד,1977-06-13,1979-07-17,9
626,397,הליכוד,1977-06-13,1979-06-18,9
656,397,הליכוד,1977-06-13,1979-05-15,9
251,419,הרשימה הערבית המאוחדת,1977-06-13,1979-04-03,9
255,433,מחנה שלי,1977-06-13,1979-01-31,9
181,431,המערך,1977-06-13,1979-01-12,9
184,423,התנועה הדמוקרטית לשינוי,1977-06-13,1978-09-14,9
687,431,המערך,1977-06-13,1978-04-18,9
405,423,התנועה הדמוקרטית לשינוי,1977-06-13,1978-02-15,9
585,431,המערך,1977-06-13,1978-01-02,9
688,431,המערך,1977-06-13,1977-07-12,9
125,393,שלומציון - תנועה להגשמת הציונות,1977-06-13,1977-07-05,9
437,393,שלומציון - תנועה להגשמת הציונות,1977-06-13,1977-07-05,9
253,375,המערך,1977-05-16,1977-06-13,8
492,375,המערך,1977-01-31,1977-06-13,8
526,355,הליכוד,1977-01-22,1977-06-13,8
486,355,הליכוד,1977-01-21,1977-06-13,8
166,355,הליכוד,1977-01-19,1977-06-13,8
180,367,לבדוים ולכפרים,1977-01-10,1977-06-13,8
191,375,המערך,1976-09-01,1977-06-13,8
251,369,הרשימה הערבית המאוחדת,1976-06-08,1977-06-13,8
346,379,חזית דתית תורתית,1975-11-23,1977-06-13,8
580,375,המערך,1975-08-12,1977-06-13,8
577,357,"המפד""ל",1975-07-02,1977-06-13,8
374,375,המערך,1975-04-28,1977-06-13,8
446,355,הליכוד,1974-12-23,1977-06-13,8
262,375,המערך,1974-06-10,1977-06-13,8
257,387,המפלגה הליברלית העצמאית,1974-03-10,1977-06-13,8
333,387,המפלגה הליברלית העצמאית,1974-03-10,1977-06-13,8
180,375,המערך,1974-02-26,1977-01-10,8
251,375,המערך,1974-02-26,1976-06-08,8
657,375,המערך,1974-02-14,1977-06-13,8
417,357,"המפד""ל",1974-01-22,1975-07-02,8
3,355,הליכוד,1974-01-21,1977-06-13,8
44,357,"המפד""ל",1974-01-21,1977-06-13,8
72,355,הליכוד,1974-01-21,1977-06-13,8
104,375,המערך,1974-01-21,1977-06-13,8
118,375,המערך,1974-01-21,1977-06-13,8
126,375,המערך,1974-01-21,1977-06-13,8
132,359,התנועה לזכויות האזרח ולשלום,1974-01-21,1977-06-13,8
146,379,חזית דתית תורתית,1974-01-21,1977-06-13,8
147,389,הרשימה הקומוניסטית החדשה,1974-01-21,1977-06-13,8
149,375,המערך,1974-01-21,1977-06-13,8
158,375,המערך,1974-01-21,1977-06-13,8
159,355,הליכוד,1974-01-21,1977-06-13,8
164,355,הליכוד,1974-01-21,1977-06-13,8
168,375,המערך,1974-01-21,1977-06-13,8
175,355,הליכוד,1974-01-21,1977-06-13,8
178,357,"המפד""ל",1974-01-21,1977-06-13,8
181,375,המערך,1974-01-21,1977-06-13,8
183,355,הליכוד,1974-01-21,1977-06-13,8
193,375,המערך,1974-01-21,1977-06-13,8
234,357,"המפד""ל",1974-01-21,1977-06-13,8
236,375,המערך,1974-01-21,1977-06-13,8
240,355,הליכוד,1974-01-21,1977-06-13,8
241,379,חזית דתית תורתית,1974-01-21,1977-06-13,8
255,375,המערך,1974-01-21,1977-06-13,8
259,375,המערך,1974-01-21,1977-06-13,8
261,375,המערך,1974-01-21,1977-06-13,8
263,375,המערך,1974-01-21,1977-06-13,8
267,375,המערך,1974-01-21,1977-06-13,8
269,375,המערך,1974-01-21,1977-06-13,8
274,355,הליכוד,1974-01-21,1977-06-13,8
275,355,הליכוד,1974-01-21,1977-06-13,8
278,355,הליכוד,1974-01-21,1977-06-13,8
281,355,הליכוד,1974-01-21,1977-06-13,8
284,355,הליכוד,1974-01-21,1977-06-13,8
288,357,"המפד""ל",1974-01-21,1977-06-13,8
294,375,המערך,1974-01-21,1977-06-13,8
300,357,"המפד""ל",1974-01-21,1977-06-13,8
303,375,המערך,1974-01-21,1977-06-13,8
319,375,המערך,1974-01-21,1977-06-13,8
336,375,המערך,1974-01-21,1977-06-13,8
337,375,המערך,1974-01-21,1977-06-13,8
342,375,המערך,1974-01-21,1977-06-13,8
347,375,המערך,1974-01-21,1977-06-13,8
348,355,הליכוד,1974-01-21,1977-06-13,8
366,355,הליכוד,1974-01-21,1977-06-13,8
369,355,הליכוד,1974-01-21,1977-06-13,8
372,375,המערך,1974-01-21,1977-06-13,8
375,355,הליכוד,1974-01-21,1977-06-13,8
377,375,המערך,1974-01-21,1977-06-13,8
380,375,המערך,1974-01-21,1977-06-13,8
388,375,המערך,1974-01-21,1977-06-13,8
395,389,הרשימה הקומוניסטית החדשה,1974-01-21,1977-06-13,8
398,357,"המפד""ל",1974-01-21,1977-06-13,8
400,375,המערך,1974-01-21,1977-06-13,8
408,387,המפלגה הליברלית העצמאית,1974-01-21,1977-06-13,8
409,375,המערך,1974-01-21,1977-06-13,8
412,375,המערך,1974-01-21,1977-06-13,8
419,375,המערך,1974-01-21,1977-06-13,8
430,389,הרשימה הקומוניסטית החדשה,1974-01-21,1977-06-13,8
435,355,הליכוד,1974-01-21,1977-06-13,8
441,375,המערך,1974-01-21,1977-06-13,8
444,355,הליכוד,1974-01-21,1977-06-13,8
450,355,הליכוד,1974-01-21,1977-06-13,8
