CommitteeSessionID,Number,KnessetNum,TypeID,TypeDesc,CommitteeID,Location,SessionUrl,BroadcastUrl,StartDate,FinishDate,Note,LastUpdatedDate,download_crc32c,download_filename,download_filesize,parts_crc32c,parts_filesize,parts_parsed_filename,text_crc32c,text_filesize,text_parsed_filename,topics,committee_name
2055508,92,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055508,,1997-11-05 00:00:00,1997-11-05 00:00:00,קליטת ספורטאים עולים - תרומתם של הספורטאים העולים לספורט ההישגי והיעדר תנאים נאותים למימוש הפוטנציאל המלא שלהם,2018-02-19 15:41:54,LxIW9Q==,files/23/4/1/419711.DOC,257024,Ls7cNQ==,131064,files/2/0/2055508.csv,IRNhcw==,130925,files/2/0/2055508.txt,,העליה והקליטה
2055509,93,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055509,,1997-11-12 00:00:00,1997-11-12 00:00:00,"מדיניות משרד הפנים בנוגע למתן אשרות כניסת לישראל; ציון מלאת שנתיים להירצחו של הממשלה יצחק רבין, זכרו לברכה",2018-02-19 15:41:54,Xcs8nw==,files/23/4/1/419712.DOC,165888,vq83kw==,72084,files/2/0/2055509.csv,ZYkbtA==,72026,files/2/0/2055509.txt,,העליה והקליטה
2055511,95,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055511,,1997-11-17 00:00:00,1997-11-17 00:00:00,מפגש עם עולים חדשים שעלו לאחרונה מעיראק ומאיראן,2018-02-19 15:41:54,0AMsJQ==,files/23/4/1/419713.DOC,77824,Zl7Msg==,26892,files/2/0/2055511.csv,VNAqZw==,26803,files/2/0/2055511.txt,,העליה והקליטה
2055512,96,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055512,,1997-11-18 00:00:00,1997-11-18 00:00:00,השלכות אסון המכביה על יחסי יהדות אוסטרליה ומדינת ישראל,2018-02-19 15:41:54,f5HrzA==,files/23/4/1/419714.DOC,164352,PJJQSA==,77793,files/2/0/2055512.csv,AYDvWw==,77703,files/2/0/2055512.txt,,העליה והקליטה
2055513,97,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055513,,1997-11-19 00:00:00,1997-11-19 00:00:00,"הצעת חוק תגמולים לאסירי ציון ולבני משפחותיהם (תיקון), התשנ""ו - 1996 הצעתו של ח""כ עמנואל זיסמן",2018-02-19 15:41:54,jREcXQ==,files/23/4/1/419715.DOC,195072,hgFYZQ==,88893,files/2/0/2055513.csv,JvpvtQ==,88821,files/2/0/2055513.txt,,העליה והקליטה
2055514,98,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055514,,1997-12-01 00:00:00,1997-12-01 00:00:00,קליטת ילדי עולים מאתיופיה במערכת החינוך,2018-02-19 15:41:54,,,0,,0,,,0,,,העליה והקליטה
2055515,99,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055515,,1997-12-02 00:00:00,1997-12-02 00:00:00,מצב הקליטה של העולים מצ'צ'ניה,2018-02-19 15:41:54,b7qfNw==,files/23/4/1/419717.DOC,111104,FIPHDg==,40943,files/2/0/2055515.csv,KPzL5w==,40922,files/2/0/2055515.txt,,העליה והקליטה
2055516,100,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055516,,1997-12-03 00:00:00,1997-12-03 00:00:00,יחס המשטרה כלפי עולים - טענות של עולים מחבר העמים על יחס מפלה ואלים של אנשי משטרה כלפיהם,2018-02-19 15:41:54,Z8Hqeg==,files/23/4/1/419718.DOC,162304,/xgkTA==,74311,files/2/0/2055516.csv,s6vzOA==,74234,files/2/0/2055516.txt,,העליה והקליטה
2055517,101,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055517,,1997-12-03 00:00:00,1997-12-03 00:00:00,"הצעת חוק תגמולים לאסירי ציון ולבני משפחותיהם (תיקון), התשנ""ו- 1996הצעתו של ח""כ עמנואל זיסמן הכנה לקריאה שנייה ושלישית",2018-02-19 15:41:54,zRO07g==,files/23/4/1/419719.DOC,88576,xgODdw==,34802,files/2/0/2055517.csv,rZIH9g==,34756,files/2/0/2055517.txt,,העליה והקליטה
2055518,102,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055518,,1997-12-08 00:00:00,1997-12-08 00:00:00,"הצעת חוק תגמולים לאסירי ציון ולבני משפחותיהם (תיקון), התשנ""ו-1996",2018-02-19 15:41:54,aH5Zng==,files/23/4/1/419720.DOC,129024,ihYnrw==,53826,files/2/0/2055518.csv,Sr8S1g==,53685,files/2/0/2055518.txt,,העליה והקליטה
2055519,103,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055519,,1997-12-08 00:00:00,1997-12-08 00:00:00,"פעילות עמותת העולים ""מופת"" הצעת ח""כ יורי שטרן",2018-02-19 15:41:54,ojEsHw==,files/23/4/1/419721.DOC,247296,uatxgA==,119872,files/2/0/2055519.csv,KzgAXg==,119544,files/2/0/2055519.txt,,העליה והקליטה
2055520,104,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055520,,1997-12-09 00:00:00,1997-12-09 00:00:00,הפשיעה בקרב בני נוער עולים מאתיופיה,2018-02-19 15:41:54,QhDbfQ==,files/23/4/1/419722.DOC,196608,KmLVrg==,90088,files/2/0/2055520.csv,r9Yvfw==,89953,files/2/0/2055520.txt,,העליה והקליטה
2055521,105,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055521,,1997-12-15 00:00:00,1997-12-15 00:00:00,"הצעת חוק תגמולים לאסירי ציון ולבני משפחותיהם (תיקון) התשנ""ו -1996",2018-02-19 15:41:54,jpIwQg==,files/23/4/1/419723.DOC,143360,nHXnYw==,61349,files/2/0/2055521.csv,QcJRvA==,61195,files/2/0/2055521.txt,,העליה והקליטה
2055522,106,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055522,,1997-12-15 00:00:00,1997-12-15 00:00:00,דיור ציבורי לעולים חדשים - עמותת בניה לעולים,2018-02-19 15:41:54,,,,,,,,,,,העליה והקליטה
2055523,107,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055523,,1997-12-16 00:00:00,1997-12-16 00:00:00,טיפול המוסד לביטוח לאומי בעולים,2018-02-19 15:41:54,s8JIzw==,files/23/4/1/419724.DOC,181760,ZQBQpA==,80664,files/2/0/2055523.csv,a4rklw==,80626,files/2/0/2055523.txt,,העליה והקליטה
2055524,108,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055524,,1997-12-17 00:00:00,1997-12-17 00:00:00,תחקירים וסקרים - ממצאי סקר דעת קהל של המועצה הציונית בנושא: קליטה. זהות יהודית ויחסי דתיים וחילוניים,2018-02-19 15:41:54,UI7Gfw==,files/23/4/1/419725.DOC,214016,eV8lPg==,103650,files/2/0/2055524.csv,ucOWNA==,103493,files/2/0/2055524.txt,,העליה והקליטה
2055525,109,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055525,,1997-12-17 00:00:00,1997-12-17 00:00:00,"תכנית ""קליטה בשכנות"" של מועצת תנועות הנוער",2018-02-19 15:41:54,cDDWMA==,files/23/4/1/419726.DOC,61440,jHVQMg==,19839,files/2/0/2055525.csv,Iall5g==,19771,files/2/0/2055525.txt,,העליה והקליטה
2055526,110,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055526,,1997-12-23 00:00:00,1997-12-23 00:00:00,"עתידם של היהודים בדרום-אפריקה ומצב העלייה משם - ישיבה עם 30 מנהיגים יהודים מדרום אפריקה לדיון על הצעדים לעידוד העליה משם - יהדות דרום אפריקה, הדור הצעיר לאן?",2018-02-19 15:41:54,nV5JlA==,files/23/4/1/419727.DOC,177152,1OfhjA==,84094,files/2/0/2055526.csv,LtJhXA==,84035,files/2/0/2055526.txt,,העליה והקליטה
2055527,111,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055527,,1997-12-30 00:00:00,1997-12-30 00:00:00,עתידם של היהודים בדרום-אפריקה ומצב העלייה משם,2018-02-19 15:41:54,,,,,,,,,,,העליה והקליטה
2055528,112,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055528,,1998-01-05 00:00:00,1998-01-05 00:00:00,היהודים הקראים,2018-02-19 15:41:54,0HSmCA==,files/23/4/1/419728.DOC,179200,ku8pNw==,82378,files/2/0/2055528.csv,srA25w==,82270,files/2/0/2055528.txt,,העליה והקליטה
2055529,113,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055529,,1998-01-06 00:00:00,1998-01-06 00:00:00,"תכנית נעל""ה - דיון יזום על-ידי ח""כ יורי שטרן",2018-02-19 15:41:54,,,,,,,,,,,העליה והקליטה
2055530,114,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055530,,1998-01-06 00:00:00,1998-01-06 00:00:00,חברי פרלמנט יהודיים מרחבי העולם,2018-02-19 15:41:54,z84wCw==,files/23/4/1/419729.DOC,158208,bOcM3Q==,71501,files/2/0/2055530.csv,Ndp6Vg==,71453,files/2/0/2055530.txt,,העליה והקליטה
2055531,115,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055531,,1998-01-13 00:00:00,1998-01-13 00:00:00,"ישיבה חגיגית - תכנית קמ""ע יוצאת לדרך - בהשתתפות השר לקליטת עליה. ח""כ יולי אדלשטיין",2018-02-19 15:41:54,XFaAtA==,files/23/4/1/419730.DOC,174592,Iccxdw==,79936,files/2/0/2055531.csv,kuC3AA==,79756,files/2/0/2055531.txt,,העליה והקליטה
2055532,116,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055532,,1998-01-20 00:00:00,1998-01-20 00:00:00,תכנית לקליטת בני הפלאשמורה בישראל,2018-02-19 15:41:54,bV61/w==,files/23/4/1/419731.DOC,266240,wA1vnQ==,132864,files/2/0/2055532.csv,KmGODw==,132946,files/2/0/2055532.txt,,העליה והקליטה
2055533,117,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055533,,1998-01-21 00:00:00,1998-01-21 00:00:00,"מחוסרי דיור - עולים חדשים המוצאים את מותם ברחובות ישיבה דחופה בהשתתפות מנכ""לית המשרד לקליטת העלייה. גב' שלומית כנען",2018-02-19 15:41:54,UXDy9A==,files/23/4/1/419732.DOC,233984,MOTEBw==,111583,files/2/0/2055533.csv,WES2AA==,111451,files/2/0/2055533.txt,,העליה והקליטה
2055534,118,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055534,,1998-01-26 00:00:00,1998-01-26 00:00:00,פרשת היעלמותם של ילדי העולים מתימן,2018-02-19 15:41:54,pbTLZg==,files/23/4/1/419733.DOC,226304,YYjd8A==,103885,files/2/0/2055534.csv,a8djRg==,103719,files/2/0/2055534.txt,,העליה והקליטה
2055535,119,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055535,,1998-01-27 00:00:00,1998-01-27 00:00:00,דרישת ועדת העלייה והקליטה לקלוט את בני הפלאשמורה במרכזי הקליטה של הסוכנות היהודית,2018-02-19 15:41:54,XflYAw==,files/23/4/1/419734.DOC,141824,R+JEpQ==,61848,files/2/0/2055535.csv,gn2vlA==,61778,files/2/0/2055535.txt,,העליה והקליטה
2055536,120,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055536,,1998-01-27 00:00:00,1998-01-27 00:00:00,"דו""ח ממצאי ועדת נאמן",2018-02-19 15:41:54,ErXrrQ==,files/23/4/1/419735.DOC,212480,NKsZKA==,95771,files/2/0/2055536.csv,u1ztgA==,95739,files/2/0/2055536.txt,,העליה והקליטה
2055537,121,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055537,,1998-02-02 00:00:00,1998-02-02 00:00:00,דיור ציבורי לעולים חדשים המלצות ועדת גדיש לבדיקת תנאי הסיוע בדיור (משכנתאות),2018-02-19 15:41:54,jJvfnQ==,files/23/4/1/419736.DOC,197120,lE2s2A==,93655,files/2/0/2055537.csv,SKpAlw==,93644,files/2/0/2055537.txt,,העליה והקליטה
2055538,122,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055538,,1998-02-03 00:00:00,1998-02-03 00:00:00,ישיבה עם הרבנים הראשיים. הרב ישראל מאיר לאו. הרב הראשי לישראל. והרב אליהו בקשי-דורון. הראשון לציון. בנושא; דוח ממצאי ועדת נאמן - המשך הדיון,2018-02-19 15:41:54,sk0vyA==,files/23/4/1/419737.DOC,166400,ZOVV8A==,76172,files/2/0/2055538.csv,LcSc0w==,76127,files/2/0/2055538.txt,,העליה והקליטה
2055539,123,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055539,,1998-02-04 00:00:00,1998-02-04 00:00:00,"הצעת חוק התגמולים לאסירי ציון ולבני משפחותיהם (תיקון), התשנ""ו-1996הצעתו של חבר הכנסת עמנואל זיסמן",2018-02-19 15:41:54,XZ8N3w==,files/23/4/1/419738.DOC,173568,A1looA==,76717,files/2/0/2055539.csv,qexH5g==,76585,files/2/0/2055539.txt,,העליה והקליטה
2055540,124,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055540,,1998-02-09 00:00:00,1998-02-09 00:00:00,"הצעת חוק תגמולים לאסירי ציון ולבני משפחותיהם (תיקון), התשנ""ו-1996 -חבר הכנסת עמנואל זיסמן",2018-02-19 15:41:54,u/YXrQ==,files/23/4/1/419739.DOC,174080,092SWA==,80123,files/2/0/2055540.csv,3f20cw==,80040,files/2/0/2055540.txt,,העליה והקליטה
2055541,125,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055541,,1998-02-10 00:00:00,1998-02-10 00:00:00,"קליטת חיילים עולים בצה""ל - החשיפה המזעזעת עקב מותו הטראגי של סמל ניקולאי רפפורט זכרונו לברכה",2018-02-19 15:41:54,KdriJw==,files/23/4/1/419740.DOC,176640,nRygQQ==,81646,files/2/0/2055541.csv,y28ZLg==,81393,files/2/0/2055541.txt,,העליה והקליטה
2055542,126,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055542,,1998-02-10 00:00:00,1998-02-10 00:00:00,"האיום לחידוש מלחמת המפרץ וההיערכות בקרב העולים: פעולות הסברה בקרב העולים, ריענון וחלוקה של ערכות מגן, הצורך במקלטים ניידים באתרי הקרוואנים",2018-02-19 15:41:54,GShC8Q==,files/23/4/1/419741.DOC,139264,sJrX4Q==,58980,files/2/0/2055542.csv,G8aXtQ==,58782,files/2/0/2055542.txt,,העליה והקליטה
2055543,127,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055543,,1998-02-11 00:00:00,1998-02-11 00:00:00,הצעות לסדר היום; שידורי האוניברסיטה הפתוחה במדינות חבר העמים,2018-02-19 15:41:54,Ccn+AQ==,files/23/4/1/419742.DOC,101888,SlkwAQ==,41553,files/2/0/2055543.csv,0JYeWA==,41478,files/2/0/2055543.txt,,העליה והקליטה
2055544,128,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055544,,1998-02-16 00:00:00,1998-02-16 00:00:00,"הצעת חוק תגמולים לאסירי ציון ולבני משפחותיהם (תיקון), התשנ""ז - 1996חבר הכנסת עמנואל זיסמן",2018-02-19 15:41:54,Mw6J7w==,files/23/4/1/419743.DOC,186368,jtwsNg==,78932,files/2/0/2055544.csv,dZoGXw==,78841,files/2/0/2055544.txt,,העליה והקליטה
2055545,129,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055545,,1998-02-17 00:00:00,1998-02-17 00:00:00,"קליטת עולים בירושלים - דיון בממצאי מחקר שנעשה ע""י מכון ירושלים לחקר ישראל בנושא: מניעת הגירת עולים מירושלים; קליטת עולים בירושלים - דיון בממצאי מחקר שנעשה ע""י מכון ירושלים לחקר ישראל בנושא: קליטת עולים בירושלים",2018-02-19 15:41:54,UvWbDg==,files/23/4/1/419744.DOC,214016,cuAD2w==,101319,files/2/0/2055545.csv,VdmGJg==,101180,files/2/0/2055545.txt,,העליה והקליטה
2055546,130,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055546,,1998-02-23 00:00:00,1998-02-23 00:00:00,"יורדים - הצעת שר התיירות. ח""כ משה קצב. להעניק הטבות חריגות לתושבים חוזרים בשנת ה- 50 דיון יזום על ידי ח""כ אופיר פינס",2018-02-19 15:41:54,QFYL/w==,files/23/4/1/419745.DOC,215552,jRdpLQ==,102470,files/2/0/2055546.csv,49rg+Q==,102315,files/2/0/2055546.txt,,העליה והקליטה
2055547,131,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055547,,1998-02-24 00:00:00,1998-02-24 00:00:00,תכניות לעידוד העליות מדרום-אפריקה,2018-02-19 15:41:54,Zl6Bag==,files/23/4/1/419746.DOC,133632,eG3Ozg==,56206,files/2/0/2055547.csv,yeasTg==,56073,files/2/0/2055547.txt,,העליה והקליטה
2055548,132,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055548,,1998-03-02 00:00:00,1998-03-02 00:00:00,מעמדם של חיילים-עולים,2018-02-19 15:41:54,FfZTIw==,files/23/4/1/419747.DOC,152576,018+xg==,66424,files/2/0/2055548.csv,05W+2A==,66273,files/2/0/2055548.txt,,העליה והקליטה
2055549,133,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055549,,1998-03-04 00:00:00,1998-03-04 00:00:00,תכנית לקליטת בני הפלאשמורה בישראל מימון קליטת בני הפלאשמורה בישראל,2018-02-19 15:41:54,KhbDmQ==,files/23/4/1/419748.DOC,198144,B6MdIA==,94543,files/2/0/2055549.csv,SV2d8g==,94420,files/2/0/2055549.txt,,העליה והקליטה
2055550,134,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055550,,1998-03-10 00:00:00,1998-03-10 00:00:00,קליטת מוסיקאים עולים בישראל דיון במימצאי מחקר שנעשו על ידי מכון ירושלים לחקר ישראל,2018-02-19 15:41:54,3U2v5Q==,files/23/4/1/419749.DOC,237056,tSoCUg==,115456,files/2/0/2055550.csv,keunow==,115353,files/2/0/2055550.txt,,העליה והקליטה
2055551,135,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055551,,1998-03-16 00:00:00,1998-03-16 00:00:00,"""בהלצ'ין"" - מרכז ליהדות אתיופיה פעולות ותכניות המרכז",2018-02-19 15:41:54,,,0,,0,,,0,,,העליה והקליטה
2055552,136,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055552,,1998-03-17 00:00:00,1998-03-17 00:00:00,הכשרה מקצועית לעולים,2018-02-19 15:41:54,krZrQg==,files/23/4/1/419751.DOC,177152,arquWA==,79869,files/2/0/2055552.csv,PyQF0A==,79806,files/2/0/2055552.txt,,העליה והקליטה
2055553,137,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055553,,1998-03-31 00:00:00,1998-03-31 00:00:00,"ירידים בנושאי תעסוקה ודיור בקהילות היהודיות בחו""ל -פעילות הירידים בדרום-אפריקה לעידוד העלייה משם",2018-02-19 15:41:54,smXwqA==,files/23/4/1/419752.DOC,165888,kUOI+A==,74226,files/2/0/2055553.csv,/lYReA==,74083,files/2/0/2055553.txt,,העליה והקליטה
2055554,138,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055554,,1998-03-31 00:00:00,1998-03-31 00:00:00,עמדת הוותיקן בעניין השואה,2018-02-19 15:41:54,ePMDHQ==,files/23/4/1/419753.DOC,139776,ZGqMfQ==,63807,files/2/0/2055554.csv,eN8hkg==,63727,files/2/0/2055554.txt,,העליה והקליטה
2055555,139,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055555,,1998-04-01 00:00:00,1998-04-01 00:00:00,קיצוץ התקציבים של תנועות הנוער העולמיות בסוכנות היהודית,2018-02-19 15:41:54,bwlMRw==,files/23/4/1/419754.DOC,168960,ToenLw==,74900,files/2/0/2055555.csv,L+sF5Q==,74798,files/2/0/2055555.txt,,העליה והקליטה
2055556,140,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055556,,1998-04-28 00:00:00,1998-04-28 00:00:00,איכלוס בני הפלאשמורה בהתנחלויות,2018-02-19 15:41:54,AWQd1w==,files/23/4/1/419755.DOC,135680,upqnKA==,58136,files/2/0/2055556.csv,JSfjaw==,58044,files/2/0/2055556.txt,,העליה והקליטה
2055557,141,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055557,,1998-04-28 00:00:00,1998-04-28 00:00:00,"דו""ח מבקר המדינה על הביקורת ב""נתיב"" - לשכת הקשר",2018-02-19 15:41:54,/D+A9A==,files/23/4/1/419756.DOC,271872,rIDhlQ==,138691,files/2/0/2055557.csv,MYr15A==,138204,files/2/0/2055557.txt,,העליה והקליטה
2055558,142,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055558,,1998-05-04 00:00:00,1998-05-04 00:00:00,מצב האבטלה בקרב העולים החדשים,2018-02-19 15:41:54,019TJg==,files/23/4/1/419757.DOC,226816,58tvKg==,102412,files/2/0/2055558.csv,OV2jpA==,102328,files/2/0/2055558.txt,,העליה והקליטה
