CommitteeSessionID,Number,KnessetNum,TypeID,TypeDesc,CommitteeID,Location,SessionUrl,BroadcastUrl,StartDate,FinishDate,Note,LastUpdatedDate,download_crc32c,download_filename,download_filesize,parts_crc32c,parts_filesize,parts_parsed_filename,text_crc32c,text_filesize,text_parsed_filename,topics,committee_name,mks,invitees,legal_advisors,manager,attended_mk_individual_ids
2055407,391,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055407,,1996-06-13 00:00:00,1996-06-13 00:00:00,"השלמת החלטות בעניין דו""ח ועדת רוזן-צבי",2018-02-19 15:41:54,8uhxXg==,files/23/4/1/419620.DOC,206336,j/bapA==,92062,files/2/0/2055407.csv,a5lmfA==,91865,files/2/0/2055407.txt,,הכנסת,[],"[{""name"": ""חה\""כ דן תיכון""}, {""name"": ""מזכיר הכנסת שמואל יעקבסון""}, {""name"": ""סגן מזכיר הכנסת דוד לב""}, {""name"": ""חשב הכנסת יעקב למברגר""}, {""name"": ""היועץ המשפטי לכנסת צבי ענבר""}, {""name"": ""שרה יצחקי-קפלן - דוברת הכנסת""}, {""name"": ""גדעון בן-ישראל - עמותת חכ\""ליס""}, {""name"": ""אמנון לין - עמותת חכ\""ליס""}, {""name"": ""בני שליטא - עמותת חכ\""ליס""}, {""name"": ""גבי סבג - חבר ועדת רוזן-צבי""}, {""name"": ""דינה נ יראוך - מתמחה של היועץ המשפטי לכנסת""}]",[],[],[128]
2055408,377,13,161,פתוחה,381,"חדר הוועדה, באגף קדמה, קומה 3, חדר 3720",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055408,,1996-03-11 00:00:00,1996-03-11 00:00:00,"דו""ח ועדת רוזן-צבי - חלק שני: תנאי פרישה וגמלאות לחברי הכנסת; הודעת חברי הכנסת דוד לוי ודוד מגן על התפלגותם מסיעת הליכוד; פניית חברי הכנסת סלמוביץ וגולדפרב בדבר אי-עמידה בהסכם מצד ח""כ שגב",2018-02-19 15:41:54,DG80TQ==,files/23/4/1/419621.DOC,172032,9hnbeQ==,74718,files/2/0/2055408.csv,WCi40g==,74487,files/2/0/2055408.txt,,הכנסת,"[""שי בניזרי"", ""מי גפני"", ""רי זאבי"", ""רענן כהן"", ""יי לוי""]","[{""name"": ""סגן שר הבינוי והשיכון אי גולדפרב""}, {""name"": ""חה\""כ י י ביבי""}, {""name"": ""חה\""כ די לוי""}, {""name"": ""חה\""כ די מגן""}, {""name"": ""חה\""כ אי סלמוביץ""}, {""name"": ""שמואל יעקבסון - מזכיר הכנסת""}, {""name"": ""דוד לב - סגן מזכיר הכנסת""}, {""name"": ""יעקב למברגר - חשב הכנסת""}, {""name"": ""סמדר אלחנני - יועצת כלכלית של ועדת הכספים של הכנסת""}, {""name"": ""ז'אק אמיר - חבר כנסת לשעבר""}, {""name"": ""גדעון בן-ישראל - חבר כנסת לשעבר""}, {""name"": ""אמנון לין - חבר כנסת לשעבר""}, {""name"": ""בני שליטא - חבר כנסת לשעבר""}, {""name"": ""חדוה אלמוג - חברת ועדת רוזן-צבי לקביעת שכר הח\""כים""}, {""name"": ""גבריאל סבג - חבר ועדת רוזן-צבי לקביעת שכר הח\""כים""}, {""name"": ""יוסי קוצ'יק - ממונה על השכר, משרד האוצר""}, {""name"": ""אריה גרינבלט - משרד האוצר""}, {""name"": ""רון דול - משרד האוצר""}, {""name"": ""נחמה חפוטא - מתלוננת על הלנת שכר""}, {""name"": ""אשר חפוטא - מתלונן על הלנת שכר""}, {""name"": ""מנשה אסרף - מתלונן על הלנת שכר""}, {""name"": ""מר דוברונסקי - יועץ לשר האנרגיה והתשתית""}, {""name"": ""ו""}]",[],[],[67]
2055409,0,14,162,סיור,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055409,,1996-11-24 00:00:00,1996-11-24 00:00:00,"סיורי הועדה - אתר ""נוה כרמל"" במועצת חוף הכרמל ואתר ""חצר בארותיים"" בעמק חפר",2018-02-19 15:41:54,,,,,,,,,,,העליה והקליטה,,,,,[]
2055410,1,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055410,,1996-07-10 00:00:00,1996-07-10 00:00:00,בחירת יושב-ראש הוועדה,2018-02-19 15:41:54,ug2lqg==,files/23/4/1/419622.DOC,65536,PXZ4xQ==,20894,files/2/0/2055410.csv,HAMtkQ==,20826,files/2/0/2055410.txt,,העליה והקליטה,[],"[{""name"": ""מזכיר הכנסת שי יעקבסון""}, {""name"": ""ר' קפלן - מנהלת לשכת יו\""ר הכנסת""}, {""name"": ""אי בנדלר - יועצת משפטית""}, {""name"": ""י' עמיקם - ממונה על קשרי חוץ""}, {""name"": ""מנהלת הוועדה; ו י מאור""}, {""name"": ""קצרנית; עי הירשפלד""}, {""name"": ""סדר-היום; 1. בחירת יושב-ראש הוועדה.""}, {""name"": ""בחירת  יושב-ראש הוועדה""}]",[],[],[]
2055411,2,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055411,,1996-07-10 00:00:00,1996-07-10 00:00:00,דיווח ראש לשכת הקשר מר י' קדמי על מצב היהודים במדינות חבר העמים לאחר הבחירות לנשיאות ברוסיה,2018-02-19 15:41:54,yz2jgQ==,files/23/4/1/419623.DOC,160768,vn329g==,68950,files/2/0/2055411.csv,C5PWvg==,68886,files/2/0/2055411.txt,,העליה והקליטה,"[""מי גולדמן"", ""י י וקני ו"", ""ס' לנדבר"", ""מ' סולודקין"", ""א' פינס-פז"", ""י' שריד""]",[],[],[],[]
2055412,3,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055412,,1996-07-15 00:00:00,1996-07-15 00:00:00,סקירת השר לקליטת עליה על פעולות משרדו - פעילות המשרד ותקציבו,2018-02-19 15:41:54,qElSEg==,files/23/4/1/419624.DOC,271360,jpoQsw==,131866,files/2/0/2055412.csv,s0EWDQ==,131676,files/2/0/2055412.txt,,העליה והקליטה,"[""ר' ברונפמן"", ""ש' הלפרט"", ""י' וקנין"", ""נ י חזן"", ""ס' לנדבר"", ""עי מאור"", ""א' מסאלה"", ""מ' סולודקין"", ""אי פינס-פז"", ""י'  שטרן""]","[{""name"": ""א' כהן - מנכ\""ל המשרד לקליטת עליה""}, {""name"": ""ר' גרביץ - עוזר לענייני הכנסת והממשלה""}, {""name"": ""ט' פינקלשטיין - יועצת משפטית, המשרד לקליטת עליה""}, {""name"": ""חי צמיר - סמנכ\""ל המשרד לקליטת עליה""}, {""name"": ""אי פרידמן - יועץ השר""}, {""name"": ""ס' קופיטניק - דובר משרד הקליטה לעתונות העולים""}, {""name"": ""פי ניומני - מנכ\""ל מחי העליה, הסוכנות היהודית""}, {""name"": ""ני בן-צבי - משרד העבודה והרווחה""}, {""name"": ""מי באטה - איחוד הארגונים של עולי אתיופיה""}, {""name"": ""שי מולה - איחוד הארגונים של עולי אתיופיה""}, {""name"": ""ד\""ר ב' אייל - המועצה הציבורית למען יהודי בריה\""מ לשעבר""}, {""name"": ""ר' בר-און - המועצה הציבורית למען יהודי בריה\""מ לשעבר""}, {""name"": ""ח' מן - התאחדות עולי ברית-המועצות לשעבר""}, {""name"": ""די פריטל - עורך פרסומים על יהדות ברית-המועצות""}, {""name"": ""א' הלחמי - יו\""ר מועצת ארגוני עולים""}, {""name"": ""שי הנסב - התאחדות עולי איראן""}, {""name"": ""א' אקאג'ני - התאחדות עולי איראן""}, {""name"": ""אי פרנס - התאחדות עולי ארגנטינה""}, {""name"": ""נ' קנטי""}, {""name"": ""אי רחמילביץ - התאחדות עולי אמריקה וקנדה""}, {""name"": ""ר' סוליחה - התאחדות עולי איראן, בית כורש""}, {""name"": ""אי צור - התאחדות עולי בולגריה""}, {""name"": ""שי אשכנזי""}, {""name"": ""מי שוסברגר - התאחדות עולי יוגוסלביה""}, {""name"": ""סי שפירא - התאחדות עולי דרום-אפריקה""}, {""name"": ""מנהלת הוועדה; ו י בנאור""}, {""name"": ""קצרנית; עי הירשפלד""}, {""name"": ""סדר-היום; סקירת השר לקליטת עליה על פעולות משרדו - פעילות המשרד ותקציבי.""}, {""name"": ""סקירת השר לקליטת עליה על פעולות משרדו - פעילות המשרד ותקציבו""}]",[],[],[]
2055413,4,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055413,,1996-07-16 00:00:00,1996-07-16 00:00:00,דיווח נציג משרד ראש הממשלה על יהדות המצוקה - מצב היהודים באיראן,2018-02-19 15:41:54,,,,,,,,,,,העליה והקליטה,,,,,[]
2055414,5,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055414,,1996-07-22 00:00:00,1996-07-22 00:00:00,ניצול לרעה של חוק השבות -עלייתם של לא יהודים באמצעות תעודות מזויפות,2018-02-19 15:41:54,aIbe+w==,files/23/4/1/419625.DOC,312320,FfCu+A==,147401,files/2/0/2055414.csv,qySSLA==,147252,files/2/0/2055414.txt,,העליה והקליטה,[],"[{""name"": ""בי כרמון, משרד הפנים""}, {""name"": ""מי טאן, משרד הפנים""}, {""name"": ""טי פישר, משרד הפנים""}, {""name"": ""יי קדמי, ראש לשכת הקשר""}, {""name"": ""אי מילמן, מחלקת מזרח אירופה, משרד החוץ""}, {""name"": ""שי מולה, איחוד הארגונים עולי אתיופיה""}, {""name"": ""ר' בר-און, המועצה הציבורית למען יהודי ברית""}, {""name"": ""המועצות לשעבר""}, {""name"": ""י' לוי, ניצב, ראש אגף חקירות, המשרד לביטחון""}, {""name"": ""פנים""}, {""name"": ""שי מינקוף, עוזרת יועצת משפטית, המשרד לביטחון""}, {""name"": ""פנים""}, {""name"": ""חי צמיר, המשרד לקליטת עלייה""}, {""name"": ""טי פינקלשטיין, המשרד לקליטת עלייה""}, {""name"": ""אי אוהלי, הפורום הציוני""}, {""name"": ""ר' פינקלברג, מנהלת מחלקת ברית המועצות, הפורום""}, {""name"": ""הציוני""}, {""name"": ""מ' פרידמן, עו\""ד, לשכת עורכי הדין""}, {""name"": ""גי חנן, עו\""ד""}, {""name"": ""מי שצברגר""}, {""name"": ""עי אלימלך""}, {""name"": ""שי לאופר""}, {""name"": ""מי וייט""}, {""name"": ""מי טעד""}, {""name"": ""יי בלום""}, {""name"": ""מנהלת הוועדה; ו' מאור""}]",[],[],[]
2055415,6,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055415,,1996-07-23 00:00:00,1996-07-23 00:00:00,"קליטת ילדי עולים במערכת החינוך - דיווח שר החינוך והתרבות ז' המרעל היערכות משרדו לשנת הלימודים התשנ""ז",2018-02-19 15:41:54,LCYpHg==,files/23/4/1/419626.DOC,223232,Zj91pg==,107143,files/2/0/2055415.csv,mUojmQ==,107010,files/2/0/2055415.txt,,העליה והקליטה,"[""מי גולדמן"", ""מי סולודקין"", ""אי פינס-פז"", ""חי פורת"", ""י' שריד""]","[{""name"": ""מי כהן - ממונה על מורים עולים, משרד החינוך והתרבות""}, {""name"": ""מי סמט - משרד החינוך והתרבות""}, {""name"": ""ק' שוויביש- איגוד מורים עולים, משרד החינוך והתרבות""}, {""name"": ""ר' שיפר - מנהלת המה' לקליטת תלמידים עולים, \""""}, {""name"": ""ח' פוזנר - מנהל האגף לשירותים אישיים וחברתיים,""}, {""name"": ""משרד העבודה והרווחה""}, {""name"": ""א' צ'ליק - משרד העבודה והרווחה""}, {""name"": ""אי אלקלעי - מנהל חטיבת פעילות הקליטה בישראל, הסוה\""י""}, {""name"": ""מי אודנהיימר - אגודה ישראלית למען יהודי אתיופיה""}, {""name"": ""אי ירדאי - איחוד הארגונים של עולי אתיופיה""}, {""name"": ""שי מולה - איחוד הארגונים של עולי אתיופיה""}, {""name"": ""י' מלכמו - איחוד הארגונים של עולי אתיופיה""}, {""name"": ""ו' וולפסון - ארגון שתי\""ל""}, {""name"": ""י' אפעל - ראש אגף שילוב עולים, הג'וינט""}, {""name"": ""אי פרידמן - יועץ שר הקליטה""}, {""name"": ""חי צמיר - סמנכ\""ל משרד הקליטה""}, {""name"": ""שי אשכנזי""}, {""name"": ""אי יונה""}, {""name"": ""קי פלדמן - מרכז השלטון המקומי""}, {""name"": ""ת' אברהם - עמותת עמיחי""}, {""name"": ""ר' יאסו - עמותת עמיחי""}, {""name"": ""י י הס""}, {""name"": ""גי סולטנוב - התאחדות עולי ברית-המועצות""}, {""name"": ""בי זנזורי - מ\""מ יו\""ר מועצת ארגוני עולים""}, {""name"": ""חי דשבסקי - מועצה לעומית לשלום הילד""}]",[],[],[]
2055416,7,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055416,,1996-07-29 00:00:00,1996-07-29 00:00:00,"פרויקט חשאי להעלאת ילדים יתומים ממדינות חבר-העמים, בירור טענות שהועלו בדבר הפרויקט",2018-02-19 15:41:54,,,,,,,,,,,העליה והקליטה,,,,,[]
2055417,8,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055417,,1996-07-29 00:00:00,1996-07-29 00:00:00,"ההשמדה המיידית של תרומות דם של העולים מאתיופיה -דיווח של יו""ר הוועדה מר יצחק נבון על מסקנות הוועדה",2018-02-19 15:41:54,PviLMw==,files/23/4/1/419627.DOC,271360,zUkp/g==,126220,files/2/0/2055417.csv,wVKRKg==,125967,files/2/0/2055417.txt,,העליה והקליטה,"[""ר' ברונפמן"", ""מי גולדמן"", ""שי הלפרט"", ""י' וקנין"", ""נ' חזן"", ""ס' לנדבר"", ""א' מסאלה"", ""מ' סולודקין"", ""א' פינס-פז"", ""מ' קליינר"", ""י י שריד""]","[{""name"": ""תרומות דם של העולים מאתיופיה""}, {""name"": ""צ' הנגבי - שר הבריאות""}, {""name"": ""נ' עזר - מזכיר הוועדה""}, {""name"": ""י י כהן - דובר""}, {""name"": ""י' זכאי - חבר הוועדה""}, {""name"": ""פרופ' ל' נגן - חבר הוועדה""}, {""name"": ""שי אשכנזי - חבר הוועדה""}, {""name"": ""די פיקדו - חבר הוועדה""}, {""name"": ""א' רדא - חבר הוועדה""}, {""name"": ""אי יונה - חבר הוועדה""}, {""name"": ""ב' שלב - דובר הוועדה""}, {""name"": ""ד\""ר בי לב - משנה למנכ\""ל משרד הבריאות""}, {""name"": ""ד\""ר פ' סלייטר - מח' אפידמיולוגית, משרד הבריאות""}, {""name"": ""א' פרידמן - יועץ שר הקליטה""}, {""name"": ""ד\""ר אי שנהר - בנק הדם""}, {""name"": ""י' הס -אגודה ישראלית למען יהודי אתיופיה""}, {""name"": ""ר' יאסו - אגודה ישראלית למען יהודי אתיופיה""}, {""name"": ""ש' מולא - אגודה ישראלית למען יהודי אתיופיה""}, {""name"": ""א' אינברום - )""}, {""name"": ""מי באטה - )""}, {""name"": ""י י מלכמו - }""}, {""name"": ""א' ירדאי - )""}, {""name"": ""ש' מולה - )איחוד הארגונים של עולי אתיופיה""}, {""name"": ""ע' אקלום - )""}, {""name"": ""מ' צגא - )""}, {""name"": ""י י בבו - )""}]",[],[],[]
2055418,9,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055418,,1996-08-12 00:00:00,1996-08-12 00:00:00,"פרויקט חשאי להעלאת ילדים יתומים ממדינות חבר-העמים, בירור טענות שהועלו בדבר הפרויקט - המשך דיון",2018-02-19 15:41:54,mmeDlA==,files/23/4/1/419628.DOC,153088,r9dysw==,71017,files/2/0/2055418.csv,gUKVfA==,70870,files/2/0/2055418.txt,,העליה והקליטה,"[""שי הלפרט"", ""יי וקנין"", ""ני חזן"", ""אי פינס-פז"", ""י י שריד""]","[{""name"": ""משרד העבודה והרווחה""}, {""name"": ""טוקה ילין-מור - מנהלת היחידה לקליטת עליה, משי העבודה והרווחה""}, {""name"": ""חיים פוזנר - מנהל האגף לשרותים אישיים וחברתיים, משרד""}, {""name"": ""העבודה והרווחה""}, {""name"": ""רעיה רבינה - ממונה על פרויקט \""גשר\"", משרד העבודה והרווחה""}, {""name"": ""חנוך צמיר - סמנכ\""ל המשרד לקליטת עליה""}, {""name"": ""רומן גרביץ - יועץ השר לקליטת עליה""}, {""name"": ""שרה כהן - מנהלת מחלקת הרווחה, המשרד לקליטת עליה""}, {""name"": ""מרדכי סמט - מפקח ארצי על קליטת תלמידים עולים בחינוך""}, {""name"": ""הממלכתי-דתי, משרד החינוך והתרבות""}, {""name"": ""בתיה כרמון - ממונה על אשרות, משרד הפנים""}, {""name"": ""ברטה גרויסמן - רכזת קליטה ארצית, נעמ\""ת""}, {""name"": ""תמר לוין - יו\""ר מחלקת בתי-הספר, ויצ\""ו""}, {""name"": ""מינה סנטון - אמונה""}, {""name"": ""חגית ריין - אמונה""}, {""name"": ""דייר יוליה מירסקי- פסיכולוגית, הגיוינט""}, {""name"": ""גלית ברנע - המועצה הציבורית למען יהודי ברית-המועצות""}, {""name"": ""אלי זרחין - המועצה הציבורית למען יהודי ברית-המועצות""}, {""name"": ""דייר דינה חנוך - המועצה הציבורית למען יהודי ברית-המועצות""}, {""name"": ""חגי מן - התאחדות עולי ברית-המועצות לשעבר""}, {""name"": ""ד\""ר רון לוי - פסיכולוג ראשי, עלייה הנוער""}, {""name"": ""יחיאל שילה - משנו; למנכ\""ל עליית הנוער""}, {""name"": ""ברוך שלו - עוזר של חברת הכנסת ני בלומנטל""}, {""name"": ""סופיה ויגלשטין- סיעת מר\""ץ""}]",[],[],[]
2055419,10,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055419,,1996-08-20 00:00:00,1996-08-20 00:00:00,זכאותם של עולים חדשים לדיור ציבורי,2018-02-19 15:41:54,8QomlA==,files/23/4/1/419629.DOC,102400,E3/4xg==,43132,files/2/0/2055419.csv,WRd+SA==,43041,files/2/0/2055419.txt,,העליה והקליטה,"[""שמואל הלפרט"", ""אדיסו מסאלה"", ""מרינה סולודקין"", ""אופיר פינס"", ""יורי שטרן"", ""יוסי שריד""]","[{""name"": ""שלמה גרינברג - מנכ\""ל משרד השיכון""}, {""name"": ""מיכאלה גרז ו ן - משרד השיכון""}, {""name"": ""איתן דורון - משרד השיכון""}, {""name"": ""שרה צימרמן - משרד השיכון""}, {""name"": ""משה רובינשטיין - עוזר מנכ\""ל משת- השיכון""}, {""name"": ""חביב קצב - המשרד לקליטת עליה""}, {""name"": ""אלי דלינסקי - אגף התקציבים, משרד האוצר""}, {""name"": ""שאול צמח - משת- האוצר""}, {""name"": ""חנן בר-טל - עמידר""}, {""name"": ""אורי זניר - עמיגור""}, {""name"": ""ענת כהן - הפורום הציוני""}, {""name"": ""אילנה ליפקין - המועצה היבורית למען יהודי ברית המועצות""}, {""name"": ""קלרה פלדמן - המרכז לשלטון מקומי""}, {""name"": ""יפת אלמו - איחוד אירגונים של י וצאי אתיופיה""}, {""name"": ""משה בטה - איחוד הארגונים של י וצאי אתיופיה""}, {""name"": ""שלמה מולה - איחוד ארגונים של י וצאי אתיופיה""}, {""name"": ""אהרון אהרוני - ברית י וצאי בוכרה""}, {""name"": ""זו יה עוביידובה - ברית י וצאי בוכרה""}, {""name"": ""שלמה אגרומביץ - התאחדות עולי רומניה""}, {""name"": ""פרנס ארנסטו - התאחדות עולי אמריקה הלטינית""}, {""name"": ""אווה הלחמי- י ו \""ר התאחדות עולי צרפת""}, {""name"": ""טנא סיני - מועצת ארגוני העולים""}, {""name"": ""פרנק שטיין - התאחדות עולי בריטניה""}]",[],[],"[121, 91, 126, 43]"
2055420,11,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055420,,1996-10-08 00:00:00,1996-10-08 00:00:00,פעילות המועצה הציבורית לקליטת עליה,2018-02-19 15:41:54,4MF4kQ==,files/23/4/1/419630.DOC,225792,7H2jNA==,109127,files/2/0/2055420.csv,TSz3+Q==,108860,files/2/0/2055420.txt,,העליה והקליטה,"[""מיכה גולדמן"", ""שמואל הלפרט"", ""סופה לנדבר"", ""אדיסו מאסלה"", ""מרינה סולודקין"", ""אופיר פינס-פז"", ""יוסי שריד""]","[{""name"": ""חה\""כ נעמי חזן""}, {""name"": ""חה\""כ יורי שטרן""}, {""name"": ""יאיר צנן - שר העליה והקליטה לשעבר""}, {""name"": ""אריה קורת - מ\""מ ראש אגף בניה לקליטה בקהילה, המשרד""}, {""name"": ""לקליטת עליה""}, {""name"": ""פיני נחמני - מנכ\""ל מחלקת העליה, הסוכנות היהודית""}, {""name"": ""דוד סיני - היה מנכ\""ל המועצה הציבורית לקליטת העליה""}, {""name"": ""סיגל דואק - רכזת פרוייקטים, המועצה הציבורית לקליטת העליה""}, {""name"": ""גאולה חבקין - הוועד המנהל, המועצה הציבורית לקליטת העליה""}, {""name"": ""צבי כסה - יועץ שר הקליטה למועצה הציבורית לקליטת העליה""}, {""name"": ""עמוס רולניק - יועץ שר הקליטה למועצה הציבורית לקליטת העליה""}, {""name"": ""זאב שר - יו\""ר ועדת בקורת, הננועצה הציבורית לקליטת עליה""}, {""name"": ""דייר מלה תבורי - המועצה הציבורית לקליטת העליה""}, {""name"": ""תמר אשל - המועצה הציבורית לקליטת העליה""}, {""name"": ""רות בר-און - מנכ\""ל מועצה ציבורית למען יהודי בריה\""מ לשעבר""}]",[],[],"[32, 100, 43, 78, 81, 56, 121, 91, 126]"
2055421,12,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055421,,1996-10-15 00:00:00,1996-10-15 00:00:00,קליטת רופאים-עולים במערכת הבריאות - דיון בהשתתפות שר הבריאות והשר לקליטת עליה,2018-02-19 15:41:54,LNILNA==,files/23/4/1/419631.DOC,210432,22gpQQ==,101805,files/2/0/2055421.csv,GE1+PA==,101680,files/2/0/2055421.txt,,העליה והקליטה,"[""מ' גולדמן"", ""צ' ויינברג - משקיף"", ""נ' חזן"", ""ס' לנדבר"", ""מ' נודלמן - משקיף"", ""מ' סולודקיו"", ""א' פינס-פז"", ""י' שטרן""]","[{""name"": ""שר הבריאות צ' הנגבי""}, {""name"": ""י' ברגר - סמנכ\""ל למינהל, משרד הבריאות""}, {""name"": ""צ' חקלאי - משרד הבריאות""}, {""name"": ""ע' יפה - משרד הבריאות""}, {""name"": ""ז' פיש - מפקח ארצי על בריאות הסביבה, משרד הבריאות""}, {""name"": ""ע' פרידמן - אחראית על קליטת רופאים עולים, \"" \""""}, {""name"": ""ש' ריבא - ראש מינהל הסיעוד, משרד הבריאות""}, {""name"": ""ר' בר-און - יו\""ר המועצה הציבורית למען יהודי""}, {""name"": ""ברית-המועצות לשעבר""}, {""name"": ""ד\""ר י' בלשר - הסתדרות הרופאים""}, {""name"": ""מ' גרייס - הפורום הציוני""}, {""name"": ""פ' סמיון - הפורום הציוני""}, {""name"": ""א' פוליאקוב - התאחדות עולי ברית-המועצות לשעבר""}, {""name"": ""פ' קפלון - התאחדות עולי ברית-המועצות לשעבר, אשקלון""}, {""name"": ""ד\""ר פי חדד - יו\""ר התאחדות עולי ארצות אירופה""}, {""name"": ""פ' שטיין - מועצת ארגוני עולים - בריטניה""}, {""name"": ""נ' ניראל - חוקרת, מכון ברוקדייל""}, {""name"": ""ק' פלדמן - מרכז השלטון המקומי""}, {""name"": ""נ' בן-צבי - שרות התעסוקה""}, {""name"": ""י' שטראוס - מנהלת האגף לקליטה בתעסוקה, משרד הקליטה""}]",[],[],[]
2055422,13,14,161,פתוחה,251,"חדר הוועדה, באגף הוועדות (קדמה), קומה 1, חדר 1750",http://main.knesset.gov.il/Activity/committees/Pages/AllCommitteesAgenda.aspx?Tab=3&ItemID=2055422,,1996-10-16 00:00:00,1996-10-16 00:00:00,התאחדויות העולים - תקציב ופעילות,2018-02-19 15:41:54,bVxzkg==,files/23/4/1/419632.DOC,208896,CkLuzg==,102077,files/2/0/2055422.csv,lCY7/A==,102004,files/2/0/2055422.txt,,העליה והקליטה,[],[],[],[],[]
